frame;x;y
680;704.1;653.0
681;706.4;653.4
682;703.8;651.1
683;700.7;648.4
684;701.4;647.7
685;703.3;645.9
686;704.6;645.5
687;703.8;645.5
688;703.7;643.9
689;706.0;640.5
690;706.3;640.2
691;705.0;641.1
692;705.4;642.0
693;706.5;639.7
694;706.5;638.5
695;705.0;637.1
696;705.0;638.2
697;705.0;637.6
698;705.2;638.2
699;705.0;638.8
700;706.2;638.0
701;707.7;637.8
702;706.1;638.0
703;706.7;637.2
704;707.5;636.5
705;707.9;635.4
706;709.8;635.7
707;708.6;633.0
708;708.8;632.6
709;708.5;632.8
710;708.2;635.1
711;708.9;636.4
712;708.2;635.2
713;707.8;634.4
714;709.5;633.9
715;710.0;631.7
716;709.9;630.4
717;710.7;629.4
718;710.5;629.4
719;709.4;629.1
720;707.3;627.3
721;706.9;628.8
722;707.4;627.3
723;707.9;625.4
724;709.3;624.0
725;708.8;624.0
726;707.5;625.1
727;708.6;622.7
728;707.4;621.2
729;710.3;621.0
730;712.9;620.9
731;715.0;620.9
732;716.0;622.0
733;716.5;624.8
734;714.3;624.9
735;713.1;624.5
736;713.8;625.4
737;713.8;625.8
738;713.0;627.8
739;712.4;628.2
740;710.5;629.0
741;710.6;628.0
742;709.7;627.2
743;708.9;627.6
744;708.9;627.9
745;710.3;630.5
746;712.5;630.6
747;713.7;631.1
748;712.5;631.7
749;709.5;631.4
750;709.4;633.1
751;710.3;635.6
752;710.1;636.2
753;709.9;635.9
754;710.5;635.0
755;709.2;634.1
756;709.4;633.2
757;709.9;633.9
758;709.8;635.4
759;709.8;636.4
760;708.1;636.6
761;706.6;638.8
762;704.8;637.4
763;705.7;637.7
764;707.3;638.4
765;706.1;637.7
766;706.7;634.2
767;708.0;635.4
768;708.8;637.9
769;709.6;635.9
770;708.1;636.2
771;707.3;636.1
772;707.9;635.2
773;706.4;633.4
774;705.9;632.6
775;706.8;633.4
776;707.5;634.4
777;707.1;635.4
778;708.0;635.9
779;706.7;637.1
780;706.7;635.3
781;708.0;634.4
782;709.4;633.0
783;710.8;633.6
784;713.3;636.4
785;716.6;636.0
786;719.5;635.5
787;720.5;633.0
788;720.0;631.3
789;721.7;631.4
790;723.4;629.9
791;723.6;632.6
792;722.3;633.5
793;724.5;634.7
794;723.6;634.8
795;724.5;633.5
796;725.3;631.4
797;726.3;633.5
798;728.2;634.9
799;728.1;635.9
800;727.3;635.2
801;728.5;633.0
802;730.7;631.0
803;732.3;630.1
804;730.1;630.2
805;728.7;631.2
806;727.5;633.6
807;726.8;631.5
808;728.6;632.0
809;728.7;629.8
810;728.3;631.5
811;728.9;630.8
812;730.1;631.2
813;730.7;632.0
814;730.6;632.5
815;729.3;631.6
816;728.8;631.6
817;727.4;629.3
818;730.4;628.9
819;732.8;629.1
820;732.4;629.7
821;734.2;629.7
822;736.1;630.6
823;735.6;630.0
824;736.0;629.5
825;735.0;629.0
826;733.4;628.3
827;733.5;627.6
828;734.7;627.9
829;735.1;628.2
830;732.4;629.2
831;733.1;628.5
832;732.4;630.7
833;732.8;631.2
834;731.7;631.0
835;731.9;631.3
836;731.3;631.0
837;730.6;630.5
838;729.1;628.8
839;729.3;627.8
840;727.3;629.0
841;728.3;629.7
842;728.2;628.7
843;726.5;628.3
844;726.4;629.7
845;725.9;629.3
846;726.0;626.6
847;726.0;625.8
848;724.1;625.4
849;724.2;624.6
850;724.7;626.0
851;725.1;627.6
852;725.2;628.2
853;725.9;626.4
854;724.2;624.6
855;720.8;622.6
856;719.6;623.8
857;719.6;624.7
858;720.0;625.1
859;718.1;623.7
860;717.2;622.4
861;716.8;621.2
862;715.0;623.6
863;712.5;622.3
864;713.4;620.3
865;713.9;618.0
866;710.2;619.3
867;709.3;618.5
868;709.1;618.9
869;709.9;619.4
870;709.9;619.4
871;709.5;616.1
872;712.3;616.0
873;715.8;616.7
874;716.8;615.8
875;717.5;614.4
876;715.4;613.8
877;714.7;612.8
878;714.8;609.8
879;713.3;608.8
880;710.4;608.2
881;709.4;608.5
882;707.8;608.5
883;707.2;609.0
884;709.9;608.7
885;709.4;608.4
886;708.8;606.3
887;707.7;604.9
888;710.4;606.8
889;710.3;608.0
890;711.9;608.9
891;712.2;609.1
892;709.3;608.8
893;709.7;608.4
894;708.1;611.1
895;706.0;609.5
896;705.0;607.3
897;704.6;607.9
898;705.5;607.4
899;706.2;606.2
900;705.5;604.6
901;703.7;604.5
902;704.4;605.0
903;704.3;604.8
904;704.0;604.7
905;705.5;605.2
906;707.3;601.4
907;707.1;599.5
908;705.4;600.3
909;704.9;598.9
910;705.8;596.0
911;704.8;593.6
912;704.8;591.4
913;704.9;591.3
914;703.2;588.7
915;702.1;586.7
916;699.0;582.3
917;700.4;582.9
918;700.0;584.1
919;699.5;585.7
920;699.3;583.3
921;700.0;582.3
922;698.6;581.3
923;695.7;580.4
924;693.6;578.6
925;695.8;579.6
926;693.6;579.6
927;694.1;579.0
928;692.1;579.0
929;693.2;576.4
930;694.6;576.4
931;694.0;576.9
932;693.5;577.0
933;692.9;579.0
934;695.3;582.5
935;697.0;583.7
936;696.7;584.6
937;697.7;584.5
938;695.2;583.1
939;693.2;583.5
940;693.1;582.9
941;692.8;585.3
942;691.5;586.0
943;690.4;582.3
944;690.3;581.5
945;687.1;580.8
946;685.8;577.3
947;683.8;577.1
948;683.6;576.1
949;683.0;575.8
950;685.1;577.4
951;685.3;578.8
952;686.2;578.4
953;685.7;579.8
954;688.2;582.5
955;689.1;582.5
956;690.7;584.1
957;692.1;581.5
958;693.6;580.5
959;694.5;580.4
960;695.7;580.9
961;695.9;579.3
962;697.2;580.1
963;697.0;581.4
964;695.8;580.4
965;697.1;578.7
966;695.9;581.2
967;694.6;581.9
968;691.9;581.5
969;692.7;580.6
970;691.7;579.6
971;692.9;580.6
972;692.6;579.9
973;689.2;579.7
974;687.8;578.8
975;688.6;578.1
976;686.4;574.9
977;684.8;574.9
978;687.1;576.2
979;685.9;576.2
980;685.6;573.2
981;684.9;571.4
982;685.3;572.6
983;686.5;572.2
984;687.3;571.5
985;686.3;572.7
986;683.6;574.6
987;683.3;574.4
988;684.7;572.8
989;685.7;572.8
990;683.6;572.0
991;684.1;571.5
992;683.8;569.4
993;685.0;565.7
994;684.0;562.2
995;683.6;561.7
996;683.6;561.2
997;683.3;561.9
998;683.1;561.7
999;685.3;560.9
1000;685.1;559.4
1001;685.7;559.9
1002;687.1;562.6
1003;688.6;561.4
1004;690.4;561.7
1005;690.9;561.1
1006;690.1;560.7
1007;690.3;556.4
1008;691.9;556.3
1009;690.6;556.1
1010;689.0;557.1
1011;689.1;558.9
1012;685.1;560.5
1013;681.8;560.5
1014;681.7;560.1
1015;680.3;559.8
1016;681.4;558.1
1017;682.2;557.3
1018;680.9;556.6
1019;680.7;557.0
1020;681.5;559.6
1021;681.1;559.2
1022;681.5;558.3
1023;682.8;558.1
1024;684.7;559.5
1025;680.3;558.9
1026;681.3;558.6
1027;681.6;560.8
1028;680.5;563.6
1029;681.0;565.6
1030;680.7;564.7
1031;679.4;563.2
1032;681.1;563.8
1033;680.9;565.3
1034;680.6;567.6
1035;681.3;567.6
1036;680.5;568.4
1037;679.1;567.9
1038;678.9;568.5
1039;676.1;567.5
1040;677.8;568.2
1041;678.6;567.0
1042;678.8;568.2
1043;676.1;570.8
1044;672.2;573.5
1045;670.7;577.5
1046;671.0;575.6
1047;671.2;574.8
1048;671.1;571.7
1049;670.5;573.1
1050;671.0;572.6
1051;667.8;572.4
1052;669.6;571.3
1053;672.6;572.3
1054;674.8;572.5
1055;674.1;573.3
1056;669.8;573.2
1057;669.0;571.9
1058;669.6;572.1
1059;669.2;570.1
1060;668.7;567.0
1061;668.6;565.9
1062;666.7;564.7
1063;665.0;565.0
1064;664.3;565.4
1065;663.1;564.2
1066;663.6;567.4
1067;664.4;567.9
1068;662.6;569.1
1069;662.6;570.0
1070;661.9;570.0
1071;661.0;569.7
1072;659.0;570.1
1073;658.1;567.0
1074;656.2;566.4
1075;656.9;567.0
1076;659.0;569.9
1077;660.1;573.5
1078;660.5;573.8
1079;659.7;572.2
1080;661.7;571.3
1081;663.6;570.5
1082;663.1;570.2
1083;661.5;571.7
1084;661.9;574.2
1085;663.6;574.4
1086;663.2;574.6
1087;660.8;575.5
1088;663.5;573.3
1089;663.7;571.9
1090;663.5;572.8
1091;663.8;572.8
1092;663.0;571.6
1093;662.4;571.5
1094;660.0;571.7
1095;664.0;572.9
1096;664.6;571.3
1097;663.7;568.7
1098;663.5;566.9
1099;666.0;567.2
1100;667.9;565.9
1101;669.4;563.8
1102;670.5;562.0
1103;672.7;562.0
1104;670.8;561.5
1105;668.6;563.1
1106;667.3;564.7
1107;667.7;563.0
1108;669.0;561.3
1109;669.8;561.8
1110;668.3;562.0
1111;666.4;561.8
1112;666.4;564.3
1113;666.4;564.7
1114;666.3;564.6
1115;666.9;562.7
1116;665.9;564.0
1117;666.3;566.4
1118;665.6;566.0
1119;664.7;564.7
1120;663.5;562.4
1121;663.8;561.7
1122;665.9;563.0
1123;666.3;564.5
1124;667.0;564.3
1125;668.0;563.4
1126;666.7;563.2
1127;666.2;562.8
1128;667.7;562.2
1129;668.8;562.0
1130;667.6;561.6
1131;666.2;561.8
1132;664.8;562.0
1133;665.7;564.2
1134;665.7;566.5
1135;665.3;568.0
1136;664.0;570.0
1137;663.0;570.6
1138;663.7;568.4
1139;665.3;562.2
1140;663.7;558.7
1141;666.6;558.9
1142;665.7;561.2
1143;666.6;559.7
1144;666.2;557.7
1145;664.3;559.2
1146;663.3;561.0
1147;664.5;562.5
1148;665.4;563.6
1149;664.4;564.8
1150;665.3;565.7
1151;664.1;563.3
1152;664.6;565.1
1153;665.7;565.6
1154;665.9;566.6
1155;667.2;566.0
1156;668.4;565.6
1157;667.7;567.2
1158;667.0;566.6
1159;667.8;565.8
1160;668.4;563.7
1161;669.5;562.4
1162;670.0;562.1
1163;670.3;563.9
1164;672.1;564.5
1165;672.7;567.5
1166;671.9;568.1
1167;674.9;569.3
1168;674.7;568.5
1169;674.9;566.6
1170;674.7;566.1
1171;673.1;568.4
1172;672.9;568.8
1173;670.5;570.9
1174;670.6;572.0
1175;669.7;571.8
1176;671.3;573.1
1177;669.4;573.0
1178;668.0;573.4
1179;666.9;573.5
1180;668.1;573.5
1181;668.4;574.2
1182;670.6;576.1
1183;670.9;573.4
1184;671.2;570.9
1185;668.3;572.9
1186;669.7;573.6
1187;670.3;573.1
1188;670.4;572.1
1189;669.4;569.7
1190;668.3;571.0
1191;670.3;571.3
1192;671.1;571.5
1193;671.9;570.2
1194;673.2;570.7
1195;673.9;569.8
1196;673.5;568.9
1197;675.2;571.9
1198;674.1;570.3
1199;677.0;569.6
1200;677.2;569.9
1201;677.9;571.9
1202;678.4;571.5
1203;679.2;572.7
1204;680.4;572.9
1205;680.7;574.1
1206;681.3;575.0
1207;681.4;575.1
1208;682.1;574.9
1209;681.9;572.3
1210;683.2;572.1
1211;681.7;571.6
1212;677.2;571.9
1213;676.2;569.7
1214;678.0;570.2
1215;678.1;570.7
1216;678.9;568.9
1217;678.2;565.8
1218;680.2;566.4
1219;681.8;567.6
1220;682.3;567.3
1221;683.0;564.7
1222;681.0;562.0
1223;683.6;561.4
1224;683.7;562.1
1225;683.7;561.8
1226;684.1;562.9
1227;684.2;561.9
1228;683.9;559.3
1229;683.5;559.9
1230;684.4;560.3
1231;686.9;559.0
1232;685.3;562.0
1233;685.5;563.1
1234;687.9;565.6
1235;690.4;565.5
1236;690.7;566.3
1237;690.2;564.1
1238;692.4;567.4
1239;691.8;568.1
1240;691.9;569.1
1241;692.9;568.7
1242;693.3;566.6
1243;693.0;564.3
1244;692.4;562.0
1245;692.6;560.7
1246;692.8;561.7
1247;691.9;561.4
1248;692.3;560.5
1249;691.6;558.9
1250;690.2;559.3
1251;690.2;560.2
1252;690.4;559.3
1253;691.2;561.0
1254;694.6;559.4
1255;696.2;558.2
1256;697.3;556.1
1257;698.6;556.0
1258;699.7;557.9
1259;699.5;558.4
1260;700.4;560.4
1261;701.6;560.6
1262;702.1;561.4
1263;701.7;560.5
1264;701.7;558.8
1265;701.3;555.4
1266;701.2;558.8
1267;700.9;557.8
1268;701.2;557.4
1269;701.9;556.5
1270;701.3;557.9
1271;701.5;559.8
1272;703.5;560.9
1273;704.0;560.1
1274;704.3;559.7
1275;706.9;559.1
1276;708.8;559.2
1277;708.2;558.9
1278;709.9;559.8
1279;708.9;559.9
1280;710.5;559.7
1281;709.2;560.8
1282;707.6;561.2
1283;706.3;559.1
1284;707.2;555.9
1285;707.6;556.4
1286;707.9;556.2
1287;706.8;555.8
1288;705.7;555.6
1289;704.3;556.7
1290;705.5;555.3
1291;704.6;554.1
1292;704.6;555.4
1293;702.9;553.4
1294;702.4;551.8
1295;703.6;550.9
1296;707.5;551.9
1297;708.2;552.7
1298;706.6;552.8
1299;705.7;552.2
1300;705.7;552.3
1301;704.7;550.2
1302;705.5;546.1
1303;706.9;545.0
1304;705.8;544.6
1305;705.9;544.2
1306;706.4;541.4
1307;707.9;540.3
1308;708.3;539.3
1309;709.5;539.0
1310;709.3;539.0
1311;713.5;541.1
1312;714.1;540.1
1313;715.5;541.8
1314;715.9;539.4
1315;716.4;540.4
1316;716.5;539.0
1317;717.5;537.4
1318;717.8;536.3
1319;719.2;537.7
1320;717.3;535.8
1321;716.1;535.5
1322;718.0;535.5
1323;720.0;534.7
1324;719.8;536.6
1325;719.4;538.3
1326;718.1;539.4
1327;718.1;536.8
1328;719.5;536.0
1329;717.4;534.6
1330;715.4;532.3
1331;714.9;530.9
1332;716.6;528.9
1333;716.6;529.8
1334;716.7;529.4
1335;717.8;528.4
1336;717.3;528.4
1337;717.2;528.9
1338;716.7;527.9
1339;718.4;529.9
1340;718.3;530.9
1341;717.2;531.6
1342;718.4;533.9
1343;719.9;531.1
1344;722.6;532.1
1345;722.0;534.0
1346;723.3;534.2
1347;721.7;533.8
1348;723.0;529.9
1349;721.4;529.7
1350;720.1;530.7
1351;718.2;530.2
1352;717.0;530.6
1353;717.3;530.8
1354;718.4;529.6
1355;718.8;528.0
1356;718.6;526.4
1357;718.1;526.6
1358;718.6;524.6
1359;717.6;523.2
1360;715.2;522.4
1361;716.3;520.8
1362;716.2;521.9
