frame;x;y
214;714.5;434.0
215;713.1;431.8
216;713.7;431.7
217;715.3;432.5
218;715.8;433.1
219;712.4;434.8
220;710.5;433.4
221;704.6;430.4
222;701.3;429.2
223;700.6;428.0
224;701.6;428.7
225;704.0;425.9
226;706.3;422.2
227;706.4;425.1
228;701.5;427.8
229;701.0;429.8
230;706.0;429.4
231;701.0;427.4
232;701.6;424.3
233;695.9;423.7
234;696.3;424.3
235;697.7;422.3
236;697.4;424.5
237;695.5;428.4
238;695.5;427.7
239;695.7;428.4
240;690.8;430.8
241;691.7;431.1
242;690.7;431.7
243;690.8;430.9
244;694.6;434.2
245;695.2;432.9
246;694.9;431.1
247;695.0;431.7
248;697.5;430.4
249;702.0;431.5
250;705.1;432.0
251;711.1;428.3
252;714.5;425.8
253;713.8;422.0
254;713.0;420.3
255;713.3;420.4
256;714.5;421.4
257;717.5;419.0
258;717.5;418.2
259;717.5;419.7
260;718.0;423.5
261;716.5;420.2
262;725.0;415.4
263;727.7;414.0
264;728.9;414.3
265;729.1;414.1
266;724.3;411.9
267;724.1;411.4
268;721.0;411.3
269;718.0;412.8
270;713.2;414.1
271;712.4;410.2
272;712.5;411.0
273;714.3;406.9
274;718.4;406.4
275;720.5;404.4
276;720.0;402.9
277;716.0;401.2
278;713.9;396.3
279;713.0;397.6
280;711.0;394.7
281;713.4;394.9
282;713.9;397.8
283;711.0;394.2
284;714.6;391.0
285;710.6;385.4
286;711.2;381.0
287;714.9;383.2
288;720.6;384.9
289;723.0;381.6
290;723.1;376.8
291;727.9;374.7
292;730.3;376.4
293;730.8;374.5
294;730.4;372.6
295;730.8;370.9
296;728.0;370.4
297;735.1;371.7
298;738.2;373.5
299;737.3;378.2
300;737.2;381.6
301;735.7;382.3
302;734.9;380.8
303;734.0;381.4
304;732.3;374.5
305;735.1;371.9
306;737.3;371.2
307;735.3;372.2
308;737.4;371.7
309;736.4;374.0
310;733.8;374.0
311;732.1;371.1
312;733.1;369.0
313;738.7;367.8
314;741.8;368.3
315;746.5;364.5
316;749.3;360.4
317;743.7;361.7
318;739.8;357.9
319;738.5;358.3
