frame;x;y
213;1115.5;546.1
214;1116.8;546.0
215;1116.7;544.0
216;1115.4;539.6
217;1115.2;537.8
218;1114.4;536.3
219;1114.0;535.2
220;1117.6;543.3
221;1117.5;545.9
222;1113.4;546.1
223;1113.2;545.0
224;1114.4;540.8
225;1112.2;537.1
226;1107.3;536.1
227;1109.6;538.8
228;1110.8;537.2
229;1116.3;535.6
230;1122.0;537.5
231;1123.8;539.3
232;1122.4;542.6
233;1122.4;542.5
234;1122.7;541.5
235;1125.9;538.5
236;1123.4;538.0
237;1118.1;537.0
238;1113.3;533.7
239;1109.9;530.9
240;1107.5;529.8
241;1109.8;529.2
242;1110.5;528.4
243;1110.6;533.3
244;1107.8;534.4
245;1113.2;529.8
246;1112.5;530.8
247;1111.1;537.9
248;1113.9;536.5
249;1114.6;534.8
250;1115.9;536.8
251;1116.2;536.7
252;1117.9;527.6
253;1120.1;525.1
254;1121.2;533.0
255;1119.2;529.0
256;1118.1;527.9
257;1117.6;533.2
258;1118.9;534.5
259;1118.0;535.2
260;1116.6;530.2
261;1117.1;528.6
262;1120.9;528.3
263;1123.5;532.0
264;1126.6;533.5
265;1125.1;531.6
266;1124.8;529.6
267;1124.2;529.4
268;1123.2;524.3
269;1122.5;524.1
270;1125.3;517.9
271;1125.5;517.7
272;1130.2;519.4
273;1132.6;518.3
274;1136.1;513.8
275;1132.7;514.7
276;1133.8;516.5
277;1134.4;511.6
278;1131.6;508.7
279;1129.6;510.5
280;1125.8;508.4
281;1122.1;511.7
282;1120.6;512.6
283;1117.5;508.9
284;1124.2;506.2
285;1122.7;510.6
286;1126.4;513.8
287;1122.6;511.6
288;1118.6;509.0
289;1119.7;506.1
290;1123.2;506.0
291;1120.6;505.6
292;1120.4;508.1
293;1123.2;511.1
294;1122.2;506.2
295;1121.5;503.1
296;1119.4;502.6
297;1117.4;503.2
298;1118.9;501.2
299;1120.0;500.9
300;1119.6;496.9
301;1120.6;489.1
302;1116.4;489.7
303;1115.3;489.2
304;1116.8;490.1
305;1114.9;488.4
306;1115.4;486.2
307;1115.6;484.5
308;1112.1;473.6
309;1110.5;473.7
310;1108.1;475.2
311;1105.3;479.4
312;1105.3;476.9
313;1106.6;474.8
314;1106.0;471.4
315;1107.9;461.2
316;1108.4;461.9
317;1106.7;460.4
318;1106.1;455.6
319;1106.9;454.7
320;1104.5;454.5
321;1095.6;451.3
322;1096.7;452.0
323;1093.5;454.6
324;1092.3;452.8
325;1095.8;450.2
326;1096.0;447.2
327;1090.9;445.8
328;1090.3;445.7
329;1094.9;447.8
330;1096.6;447.1
331;1098.8;446.2
332;1099.0;447.6
333;1098.9;447.0
334;1101.9;443.6
335;1104.0;442.4
336;1104.0;446.1
337;1108.8;445.9
338;1108.1;441.3
339;1107.4;444.0
340;1110.0;446.0
341;1115.9;445.6
342;1116.1;446.4
343;1113.7;446.9
344;1113.2;442.1
345;1114.0;441.6
346;1118.0;439.4
347;1128.9;441.3
348;1122.9;437.3
349;1123.9;434.4
350;1128.7;436.7
351;1128.6;435.2
352;1120.9;430.5
353;1123.1;434.0
354;1124.1;430.2
355;1128.8;434.8
356;1131.0;439.3
357;1134.8;438.1
358;1135.7;433.0
359;1130.6;439.9
360;1133.1;440.8
361;1135.0;440.2
362;1133.6;437.6
363;1134.5;437.7
364;1136.5;442.1
365;1137.2;443.3
366;1136.4;441.2
367;1134.2;438.5
368;1134.3;442.9
369;1135.3;446.0
370;1131.8;446.9
371;1132.9;451.0
372;1133.3;452.8
373;1133.2;448.0
374;1136.8;454.3
375;1137.3;458.0
376;1140.0;457.4
377;1140.8;454.7
378;1139.2;454.7
379;1136.8;457.1
380;1136.4;456.4
381;1137.1;456.7
382;1138.6;460.4
383;1138.9;460.0
384;1140.9;463.1
385;1146.5;465.7
386;1145.8;466.6
387;1145.6;465.4
388;1147.5;467.0
389;1144.2;467.9
390;1144.5;467.8
391;1142.2;465.5
392;1140.8;463.9
393;1140.7;461.8
394;1135.8;462.7
395;1135.2;462.6
396;1135.7;464.8
397;1133.3;465.3
398;1126.3;467.7
399;1128.0;468.4
400;1125.3;469.2
401;1122.1;469.5
402;1115.6;468.3
403;1110.0;470.0
404;1110.2;466.7
405;1104.2;465.5
406;1105.9;467.4
407;1104.2;469.8
408;1105.7;465.0
409;1105.2;460.9
410;1107.1;456.4
411;1106.8;456.5
412;1108.7;457.8
413;1108.7;457.0
414;1108.6;457.1
415;1107.6;456.0
416;1106.5;452.2
417;1111.5;448.6
418;1109.3;439.9
419;1107.9;437.4
420;1109.6;437.1
421;1104.0;439.2
422;1102.4;440.7
423;1100.3;438.6
424;1096.2;437.0
425;1094.8;435.8
426;1089.2;435.8
427;1091.6;432.3
428;1087.9;432.2
429;1086.9;439.0
430;1086.5;441.8
431;1086.9;445.9
432;1090.5;450.4
433;1090.3;449.0
434;1092.5;448.4
435;1095.8;445.0
436;1096.7;445.3
437;1094.4;444.1
438;1093.1;440.5
439;1094.5;443.5
440;1094.8;442.4
441;1090.7;444.1
442;1087.7;442.1
443;1086.5;443.7
444;1088.4;446.1
445;1090.3;449.6
446;1083.9;453.1
447;1083.0;453.2
448;1082.3;455.2
449;1081.2;458.7
450;1084.5;460.2
451;1088.7;452.9
452;1089.8;448.7
453;1086.9;444.2
454;1088.1;445.7
455;1087.9;447.1
456;1086.8;450.6
457;1085.8;449.5
458;1085.6;450.2
459;1089.0;451.7
460;1083.3;453.8
461;1084.8;451.3
462;1088.4;448.5
463;1092.6;445.9
464;1093.1;446.2
465;1095.7;452.3
466;1091.7;455.3
467;1090.5;456.0
468;1090.7;451.9
469;1090.6;447.7
470;1089.5;448.1
471;1088.1;453.5
472;1090.4;455.5
473;1096.3;452.2
474;1095.0;447.5
475;1090.7;445.4
476;1092.6;449.3
477;1092.9;455.3
478;1089.4;460.8
479;1082.4;460.7
480;1080.8;460.7
481;1079.8;460.4
482;1076.5;462.2
483;1074.6;464.8
484;1069.1;465.9
485;1067.7;465.3
486;1069.3;461.7
487;1069.6;460.4
488;1071.3;460.6
489;1072.9;466.1
490;1072.7;463.9
491;1071.8;467.9
492;1066.3;470.0
493;1065.7;472.8
494;1063.7;472.1
495;1066.1;470.9
496;1068.6;468.9
497;1068.8;465.9
498;1069.9;465.2
499;1072.5;461.1
500;1066.4;456.5
501;1068.4;454.5
502;1068.4;456.8
503;1068.8;456.1
504;1065.6;456.9
505;1063.0;453.5
506;1067.0;452.6
507;1065.9;453.2
508;1067.6;452.3
509;1069.6;452.8
510;1067.0;452.2
511;1067.4;456.1
512;1070.6;455.3
513;1069.6;456.1
514;1067.6;456.4
515;1065.6;457.2
516;1066.1;455.7
517;1062.7;455.3
518;1059.6;457.8
519;1058.6;457.3
520;1061.8;456.3
521;1061.4;459.5
522;1063.3;456.9
523;1061.4;459.0
524;1058.0;464.9
525;1057.1;463.6
526;1057.9;458.9
527;1060.1;456.7
528;1059.6;456.0
529;1058.4;457.1
530;1054.7;459.3
531;1056.6;459.9
532;1058.0;453.6
533;1056.4;449.5
534;1054.2;445.4
535;1054.1;441.6
536;1051.7;435.4
537;1054.6;428.5
538;1051.5;427.1
539;1048.8;425.8
540;1050.8;425.1
541;1053.9;427.5
542;1050.2;425.9
543;1045.2;425.3
544;1042.4;427.9
545;1044.2;433.5
546;1042.6;431.8
547;1043.9;430.3
548;1043.2;427.6
549;1040.4;430.0
550;1040.6;432.0
551;1036.7;436.7
552;1037.0;437.6
553;1036.5;435.0
554;1030.9;437.8
555;1034.3;438.3
556;1039.7;437.2
557;1041.6;441.3
558;1042.3;443.7
559;1041.0;446.9
560;1033.3;442.2
561;1038.7;441.1
562;1038.9;442.0
563;1044.5;443.4
564;1047.7;438.5
565;1047.4;436.1
566;1046.2;439.8
567;1046.7;438.8
568;1049.2;436.2
569;1053.4;437.9
570;1059.5;436.5
571;1058.1;437.1
572;1055.8;436.0
573;1053.8;436.5
574;1050.9;436.0
575;1045.7;437.3
576;1049.7;436.4
577;1046.6;434.5
578;1046.2;433.4
579;1045.6;436.3
580;1047.6;437.8
581;1048.5;436.7
582;1042.2;438.1
583;1041.1;438.5
584;1040.8;438.4
585;1046.8;441.6
586;1045.9;438.2
587;1047.8;436.5
588;1046.3;433.9
589;1040.3;436.4
590;1031.7;436.8
591;1030.2;435.6
592;1031.1;438.2
593;1032.1;437.0
594;1030.9;442.5
595;1028.2;448.0
596;1028.2;455.6
597;1026.1;452.2
598;1025.1;452.0
599;1021.4;451.0
600;1026.4;455.6
601;1026.5;457.6
602;1024.0;456.8
603;1027.8;458.2
604;1025.2;459.6
605;1019.5;462.6
606;1016.7;464.6
607;1017.6;468.2
608;1020.2;467.2
609;1017.6;464.3
610;1014.7;463.7
611;1009.6;460.6
612;1005.6;454.5
613;1008.8;456.4
614;1011.0;459.5
615;1007.7;462.5
616;1005.5;464.7
617;1002.8;466.0
618;998.9;465.0
619;992.5;459.9
620;988.3;462.6
621;983.4;460.5
622;982.3;456.8
623;981.9;458.4
624;988.0;462.9
625;995.0;464.3
626;994.6;462.2
627;990.5;459.2
628;989.9;458.1
629;990.6;458.4
630;993.8;454.9
631;993.2;449.0
632;993.6;448.5
633;994.7;441.9
634;994.7;445.8
635;993.8;446.0
636;997.6;443.3
637;996.5;442.0
638;993.4;443.1
639;991.0;442.6
640;986.7;442.8
641;974.9;441.8
642;973.3;438.9
643;972.1;441.6
644;968.4;441.8
645;967.0;439.0
646;970.9;434.5
647;974.0;435.6
648;974.5;432.2
649;974.2;426.9
650;971.9;425.3
651;974.8;427.1
652;978.8;428.1
653;986.4;428.4
654;986.8;422.8
655;989.3;422.0
656;987.9;423.6
657;985.3;420.3
658;987.1;417.4
659;991.7;415.4
660;987.9;413.0
661;986.4;411.6
662;983.8;407.7
663;986.2;402.9
664;989.6;400.4
665;993.6;400.4
666;990.4;399.4
667;991.0;393.9
668;990.7;392.3
669;988.7;392.3
670;987.6;393.5
671;983.9;396.5
672;989.2;396.1
673;992.4;397.7
674;993.1;397.6
675;997.8;399.4
676;996.7;399.1
677;993.4;400.7
678;991.8;406.1
679;986.6;407.4
680;985.8;407.4
681;987.7;410.9
682;988.1;411.0
683;988.0;405.2
684;987.7;397.8
685;987.7;397.2
686;984.8;395.6
687;982.7;395.8
688;981.8;391.8
689;978.9;394.5
690;977.0;394.5
691;981.6;393.8
692;983.9;390.4
693;982.9;393.0
694;981.3;393.7
695;983.0;394.2
696;979.0;396.1
697;976.6;391.1
698;976.1;392.0
699;976.9;392.5
700;976.9;393.4
701;976.7;398.8
702;972.1;399.0
703;971.3;397.1
704;971.2;397.4
705;971.2;397.8
706;974.5;398.4
707;974.4;394.9
708;975.1;396.7
709;976.4;397.0
710;976.7;399.4
711;977.6;399.8
712;976.9;398.2
713;973.6;395.8
714;970.2;394.6
715;969.8;395.1
716;969.8;397.1
717;972.4;401.1
718;971.4;405.7
719;972.0;404.8
720;970.7;403.8
721;970.3;402.8
722;968.6;402.9
723;972.5;406.1
724;975.1;403.5
725;977.3;393.0
726;974.1;389.5
727;973.6;386.8
728;972.9;390.3
729;972.6;394.6
730;970.0;391.5
731;965.5;391.2
732;959.8;394.6
733;959.0;392.4
734;961.6;392.6
735;956.8;394.1
736;955.3;392.6
737;956.9;390.2
738;954.2;388.8
739;952.3;390.5
740;948.9;388.3
741;950.7;380.5
742;953.0;379.2
743;949.0;384.0
744;948.0;387.7
745;947.7;387.8
746;950.1;385.2
747;955.1;393.2
748;954.6;392.0
749;954.3;390.5
750;949.8;387.9
751;949.9;386.1
752;949.9;386.8
753;956.9;388.4
754;956.8;389.6
755;948.3;389.2
756;949.9;389.7
757;946.2;386.4
758;948.5;385.2
759;944.0;385.1
760;941.8;384.3
761;939.7;384.0
762;940.5;387.5
763;946.4;383.5
764;944.0;381.7
765;939.5;386.2
766;933.8;389.3
767;923.4;390.5
768;922.2;395.0
769;922.5;395.4
770;922.1;396.9
771;924.3;401.1
772;922.8;400.3
773;917.9;400.7
774;921.4;399.4
775;918.5;401.9
776;917.1;405.4
777;912.6;405.4
778;916.1;410.0
779;915.8;414.6
780;920.4;417.4
781;924.4;420.0
782;923.5;418.5
783;924.5;422.5
784;923.2;424.9
785;926.7;427.5
786;926.9;425.2
787;924.1;425.7
788;930.0;424.3
789;933.2;425.2
790;930.6;423.9
791;927.0;423.9
792;926.3;425.0
793;925.0;418.5
794;921.1;414.2
795;920.7;410.3
796;916.6;407.7
797;911.9;406.6
798;913.4;404.9
799;913.6;409.2
800;913.5;416.7
801;915.0;414.7
802;916.1;415.1
803;918.7;414.4
804;922.1;413.2
805;918.0;411.4
806;916.3;408.1
807;914.6;405.0
808;914.7;405.1
809;915.7;403.2
810;911.2;411.1
811;905.8;410.9
812;906.3;410.9
813;909.9;411.4
814;911.2;408.1
815;913.6;405.3
816;914.9;401.4
817;921.0;404.4
818;923.1;405.1
819;914.9;409.6
820;912.7;411.0
821;912.5;414.2
822;905.9;419.4
823;899.3;418.4
824;894.9;414.9
825;893.6;414.4
826;892.5;418.5
827;890.1;416.7
828;885.8;420.1
829;888.4;430.7
830;885.0;432.3
831;883.9;431.8
832;883.3;436.0
833;877.9;433.2
834;877.8;432.6
835;876.5;434.1
836;880.1;429.9
837;886.7;428.4
838;888.7;425.8
839;887.3;423.0
840;885.4;424.4
841;887.1;429.2
842;887.7;430.7
843;888.9;426.5
844;891.4;423.0
845;892.8;423.4
846;892.0;424.3
847;890.3;423.4
848;884.3;434.2
849;882.5;434.3
850;886.8;427.4
851;887.9;423.9
852;890.1;425.6
853;888.5;422.0
854;882.0;421.5
855;881.0;423.8
856;880.6;423.9
857;884.1;419.3
858;885.2;415.8
859;886.2;415.6
860;884.0;416.2
861;886.7;412.3
862;886.0;408.7
863;883.2;403.9
864;881.8;404.8
865;882.2;408.1
866;885.9;407.5
867;889.6;404.4
868;889.0;404.0
869;885.9;400.7
870;884.1;402.0
871;880.5;402.6
872;878.7;398.7
873;875.8;393.9
874;874.3;394.7
875;874.1;390.3
876;874.4;391.5
877;878.1;390.5
878;876.3;389.7
879;874.7;389.9
880;878.8;391.3
881;876.5;392.6
882;879.3;392.9
883;875.8;395.6
884;874.3;398.4
885;872.1;399.9
886;872.3;397.2
887;869.2;390.4
888;871.5;384.0
889;872.4;387.3
890;873.3;386.5
891;875.4;389.2
892;872.5;388.0
893;881.7;390.3
894;880.4;391.5
895;890.3;401.7
896;893.9;397.5
897;887.9;397.7
898;886.8;397.7
899;889.3;403.0
900;890.1;407.3
901;893.7;405.8
902;896.4;406.0
903;894.3;410.4
904;896.2;413.7
905;891.3;409.0
906;892.3;402.4
907;897.1;400.1
908;900.5;400.1
909;904.2;395.4
910;906.2;394.1
911;904.2;396.4
912;904.1;400.3
913;898.0;400.0
914;897.2;398.9
915;891.1;407.3
916;890.7;403.4
917;889.7;400.5
918;884.1;398.7
919;882.8;396.6
920;880.4;396.9
921;877.8;393.8
922;876.5;393.6
923;870.9;388.5
924;872.4;384.4
925;876.8;383.1
926;883.8;380.0
927;888.4;383.9
928;890.1;379.3
929;887.9;378.6
930;882.3;374.4
931;882.7;374.2
932;881.8;373.8
933;881.7;377.9
934;876.1;382.9
935;873.0;385.0
936;869.1;378.4
937;869.9;377.0
938;870.4;376.0
939;872.1;374.7
940;870.2;373.7
941;869.9;378.9
942;874.3;382.5
943;871.8;382.2
944;869.9;383.8
945;866.4;378.2
946;866.9;378.8
947;867.3;376.5
948;870.9;375.8
949;869.0;378.7
950;871.1;379.6
951;872.0;373.7
952;872.8;370.3
953;870.5;366.3
954;868.5;366.1
955;866.1;368.0
956;865.1;372.1
957;868.2;370.2
958;871.9;368.4
959;874.3;365.1
960;875.7;363.8
961;877.4;365.6
962;880.7;363.6
963;885.0;366.6
964;885.7;366.5
965;885.6;364.9
966;887.8;362.3
967;887.6;362.7
968;889.7;364.8
969;891.3;365.5
970;891.8;365.7
971;888.7;370.6
972;882.6;368.1
973;886.9;361.7
974;885.9;366.5
975;886.8;367.5
976;887.2;365.4
977;877.6;365.1
978;876.2;366.5
979;874.3;366.3
980;872.5;364.3
981;869.2;362.6
982;868.5;366.1
983;871.0;364.8
984;871.8;358.1
985;873.3;354.4
986;875.1;353.4
987;872.5;357.8
988;872.9;358.1
989;875.9;359.9
990;876.9;364.8
991;880.5;367.3
992;872.8;369.4
993;878.9;364.4
994;875.1;363.1
995;873.5;358.7
996;870.5;354.4
997;867.4;359.7
998;868.9;356.4
999;869.7;348.9
1000;864.6;347.8
1001;869.1;348.7
1002;867.1;348.8
1003;870.3;346.8
1004;866.9;346.8
1005;864.0;343.5
1006;868.4;341.5
1007;869.3;338.1
1008;867.3;330.6
1009;868.9;330.8
1010;871.0;329.8
1011;876.1;335.9
1012;878.9;340.4
1013;879.4;338.5
1014;874.5;338.9
1015;877.5;343.6
1016;872.8;343.3
1017;869.6;345.4
1018;865.3;345.2
1019;863.8;343.9
1020;863.2;343.7
1021;859.1;343.3
1022;860.8;350.1
1023;858.8;354.5
1024;861.8;354.9
1025;863.1;354.5
1026;859.4;349.4
1027;855.9;351.9
1028;856.5;352.7
1029;855.3;352.8
1030;848.0;355.4
1031;842.2;356.7
1032;839.8;357.1
1033;842.4;352.6
1034;837.4;350.1
1035;841.2;341.9
1036;836.9;339.4
1037;837.9;337.9
1038;839.6;339.9
1039;838.5;336.2
1040;839.9;334.0
1041;841.4;332.0
1042;841.4;334.3
1043;840.9;334.5
1044;838.0;336.6
1045;834.7;337.3
1046;831.2;338.4
1047;827.1;339.3
1048;828.2;343.5
1049;832.1;346.4
1050;827.4;348.1
1051;824.7;346.4
1052;818.2;350.8
1053;818.3;349.5
1054;818.6;340.6
1055;820.4;336.2
1056;819.2;334.4
1057;819.3;335.9
1058;816.1;337.4
1059;816.3;336.4
1060;817.1;335.3
1061;812.7;335.7
1062;813.4;332.6
1063;814.3;332.2
1064;818.4;334.5
1065;819.9;334.1
1066;819.2;332.6
1067;817.7;331.8
1068;810.6;339.0
1069;806.0;338.2
1070;806.1;335.5
1071;802.8;338.6
1072;802.7;339.2
1073;800.8;337.6
1074;801.1;330.8
1075;794.7;324.7
1076;790.8;321.8
1077;788.4;322.8
1078;786.3;325.5
1079;787.6;329.1
1080;788.9;328.6
1081;793.3;331.1
1082;792.9;333.3
1083;801.8;336.1
1084;802.3;336.8
1085;797.3;336.7
1086;796.4;334.8
1087;799.6;337.1
1088;800.3;336.3
1089;799.7;331.6
1090;799.3;331.4
1091;801.1;328.1
1092;799.0;327.1
1093;796.0;325.4
1094;795.9;319.6
1095;804.0;317.3
1096;809.1;313.6
1097;816.1;309.7
1098;818.5;307.2
1099;816.5;306.5
1100;814.9;307.4
1101;811.6;309.2
1102;809.4;298.1
1103;805.3;295.0
1104;805.8;291.4
1105;806.2;290.7
1106;809.0;288.5
1107;802.5;288.4
1108;801.6;287.4
1109;802.9;285.1
1110;797.4;283.4
1111;798.9;283.0
1112;798.6;283.1
1113;796.9;281.3
1114;797.9;283.7
1115;800.5;284.9
1116;805.0;283.2
1117;806.7;277.3
1118;801.5;274.7
1119;801.6;275.8
1120;798.9;274.0
1121;799.0;273.3
1122;801.0;272.3
1123;804.8;279.1
1124;805.8;279.2
1125;806.5;275.6
1126;805.9;271.4
1127;804.1;271.3
1128;804.4;271.3
1129;808.0;274.8
1130;812.1;276.1
1131;813.5;272.3
1132;810.8;268.1
1133;810.6;266.5
1134;818.4;260.4
1135;817.5;258.3
1136;813.9;259.9
1137;809.9;253.5
1138;802.9;254.6
1139;800.9;252.1
1140;805.3;250.3
1141;803.9;249.3
1142;800.3;252.2
1143;800.8;252.3
1144;800.0;253.5
1145;807.4;260.3
1146;809.7;257.4
1147;812.7;260.3
1148;815.7;259.6
1149;816.6;255.6
1150;817.2;253.4
1151;818.3;253.5
1152;815.9;249.1
1153;818.7;250.7
1154;822.2;248.6
1155;823.9;247.2
1156;823.1;244.7
1157;823.6;243.3
1158;821.4;241.9
1159;820.3;240.7
1160;822.7;237.0
1161;822.6;236.8
1162;819.1;238.8
1163;816.6;242.7
1164;815.4;241.7
1165;815.0;242.3
1166;821.5;229.7
1167;822.3;225.1
1168;821.2;226.7
1169;815.8;226.3
1170;812.1;226.7
1171;813.5;224.9
1172;814.7;225.4
1173;809.5;224.1
1174;807.9;221.5
1175;808.6;219.6
1176;810.1;219.4
1177;811.3;221.1
1178;814.0;223.6
1179;810.2;223.9
1180;810.0;223.1
1181;808.6;222.9
1182;810.6;222.0
1183;809.6;217.3
1184;807.3;214.6
1185;804.9;217.6
1186;800.6;221.8
1187;799.6;219.6
1188;798.3;219.9
1189;795.0;217.7
1190;798.7;217.5
1191;802.0;215.7
1192;802.1;212.6
1193;801.8;211.1
1194;799.1;209.0
1195;796.6;202.8
1196;796.3;204.3
1197;795.1;208.7
1198;793.2;201.9
1199;790.0;199.6
1200;788.5;196.2
1201;786.4;192.7
1202;768.4;154.7
1203;766.4;150.7
1204;766.4;150.7
