frame;x;y
104;785.7;840.6
105;785.5;841.4
106;785.6;842.1
107;784.4;842.5
108;784.3;841.5
109;784.2;839.8
110;785.0;838.9
111;781.7;836.5
112;780.3;838.7
113;778.9;837.8
114;779.9;836.4
115;780.1;837.7
116;779.6;839.3
117;780.4;839.4
118;778.2;836.4
119;775.5;835.1
120;775.4;834.1
121;776.4;833.0
122;778.3;832.9
123;777.1;828.1
124;776.5;828.4
125;776.4;826.0
126;776.5;824.7
127;775.7;823.4
128;774.7;822.7
129;774.9;822.4
130;774.6;822.4
131;774.1;821.6
132;772.7;819.9
133;771.3;819.2
134;772.8;816.0
135;771.5;815.7
136;771.9;814.8
137;769.7;813.4
138;769.6;815.1
139;769.2;814.1
140;768.4;812.3
141;767.8;812.0
142;767.6;812.0
143;768.5;809.8
144;769.3;807.0
145;770.6;807.1
146;771.6;808.4
147;773.5;807.4
148;774.3;805.7
149;774.0;806.4
150;771.3;806.9
151;770.0;805.2
152;769.3;804.7
153;770.2;806.0
154;768.0;804.8
155;767.9;803.9
156;766.6;805.0
157;767.3;805.7
158;765.9;805.1
159;765.9;805.8
160;764.9;806.0
161;765.9;807.1
162;766.1;805.4
163;765.4;808.1
164;765.2;810.1
165;764.8;809.2
166;765.8;809.4
167;764.9;810.5
168;767.0;807.8
169;767.9;806.7
170;769.0;808.0
171;770.1;807.6
172;772.5;806.7
173;774.8;805.1
174;774.9;805.4
175;773.6;803.9
176;773.5;804.5
177;770.8;802.2
178;770.6;801.0
179;768.8;800.6
180;764.9;799.3
181;764.6;799.2
182;763.0;795.5
183;763.7;795.8
184;762.7;795.4
185;764.8;793.6
186;766.6;794.8
187;767.7;794.1
188;765.4;795.2
189;764.3;794.4
190;763.3;792.5
191;761.7;793.8
192;762.3;793.6
193;763.2;790.4
194;764.5;789.2
195;767.3;789.8
196;767.2;791.6
197;766.3;789.7
198;765.1;787.3
199;767.3;783.7
200;766.2;784.4
201;764.7;784.5
202;764.6;783.2
203;763.5;782.4
204;762.5;783.3
205;762.0;782.7
206;763.5;781.1
207;766.1;778.8
208;766.3;778.7
209;765.0;778.3
210;764.4;775.3
211;764.1;773.0
212;763.1;773.5
213;760.6;773.5
214;760.7;774.3
215;761.1;774.6
216;763.5;774.7
217;765.0;772.6
218;762.9;773.3
219;762.5;773.5
220;762.6;772.6
221;761.1;771.8
222;758.6;771.4
223;759.1;772.0
224;759.2;777.2
225;756.3;778.5
226;755.6;780.5
227;755.5;777.1
228;754.1;775.8
229;755.4;773.9
230;756.2;773.8
231;755.7;771.3
232;756.9;773.3
233;754.6;774.0
234;752.9;770.7
235;752.6;770.3
236;753.8;768.3
237;756.2;766.8
238;757.0;766.3
239;758.7;765.1
240;760.3;764.9
241;758.7;761.1
242;759.3;762.5
243;759.8;763.1
244;759.7;761.7
245;758.6;761.1
246;756.1;762.6
247;754.9;761.2
248;755.0;761.0
249;756.7;764.9
250;756.9;767.2
251;757.0;765.2
252;756.3;766.0
253;755.4;765.3
254;753.9;767.7
255;753.4;767.2
256;754.2;766.3
257;755.7;764.6
258;756.6;762.6
259;756.4;764.7
260;758.1;762.2
261;759.1;759.6
262;758.3;761.2
263;763.7;760.1
264;765.4;760.0
265;767.3;759.8
266;766.9;758.0
267;765.2;757.3
268;764.1;755.7
269;764.8;756.7
270;763.9;756.2
271;762.5;757.3
272;760.8;757.0
273;760.0;758.2
274;760.7;756.9
275;761.7;756.6
276;760.5;755.7
277;759.2;755.9
278;756.0;754.8
279;754.4;755.1
280;753.4;754.2
281;753.5;754.8
282;752.9;755.8
283;752.3;754.0
284;749.9;749.4
285;749.1;748.6
286;749.1;750.1
287;748.0;748.7
288;744.3;749.6
289;743.3;750.6
290;741.3;749.0
291;741.4;750.1
292;739.8;748.9
293;738.7;746.8
294;739.4;742.7
295;737.1;742.0
296;736.0;743.8
297;737.2;743.3
298;736.0;744.6
299;734.2;744.2
300;735.0;742.6
301;735.7;742.3
302;735.3;740.6
303;737.6;739.1
304;737.6;739.0
305;736.7;739.7
306;736.5;740.5
307;738.5;740.0
308;740.3;739.7
309;740.3;739.1
310;743.0;736.3
311;746.8;736.5
312;745.7;737.8
313;743.6;737.3
314;744.2;737.8
315;742.7;736.9
316;741.9;737.1
317;742.9;733.6
318;743.2;733.3
319;745.0;728.5
320;745.7;725.8
321;744.7;727.3
322;746.8;727.6
323;746.7;726.6
324;747.6;725.6
325;745.9;725.7
326;744.0;727.1
327;744.8;727.6
328;745.9;730.1
329;747.7;727.6
330;749.1;725.3
331;750.7;726.4
332;752.8;726.1
333;754.4;725.9
334;754.9;725.8
335;755.1;724.0
336;755.6;722.1
337;755.5;721.3
338;755.4;723.8
339;755.5;726.6
340;754.3;729.1
341;752.3;726.1
342;751.7;725.6
343;751.3;725.8
344;751.7;725.5
345;749.5;725.5
346;748.9;726.0
347;747.1;727.0
348;746.3;728.7
349;746.4;726.4
350;746.0;725.9
351;747.9;726.5
352;749.3;725.8
353;749.6;726.5
354;748.7;726.4
355;749.2;726.3
356;747.1;724.4
357;748.6;726.5
358;749.5;728.3
359;747.3;730.8
360;745.9;730.5
361;748.3;729.9
362;748.5;727.9
363;749.3;727.6
364;749.2;728.1
365;749.1;730.3
366;748.2;731.4
367;746.4;731.0
368;747.5;731.5
369;746.8;732.8
370;745.5;734.1
371;745.2;732.8
372;744.2;733.9
373;744.7;733.3
374;744.7;733.3
375;742.3;734.5
376;742.4;732.9
377;742.9;731.7
378;743.5;731.7
379;744.0;731.2
380;745.8;731.2
381;745.1;731.2
382;744.6;731.8
383;746.1;732.0
384;746.6;732.0
385;746.0;733.1
386;744.1;734.1
387;744.7;735.3
388;744.3;734.8
389;745.7;732.6
390;745.9;731.1
391;745.2;728.9
392;745.9;727.5
393;746.6;726.1
394;745.9;725.0
395;744.6;727.1
396;743.7;728.5
397;742.0;728.0
398;744.0;725.9
399;746.2;727.5
400;746.9;727.8
401;748.8;723.7
402;748.9;723.0
403;746.2;721.8
404;746.2;720.9
405;748.3;721.2
406;748.1;723.5
407;749.4;728.2
408;750.3;729.7
409;750.1;730.2
410;752.2;730.8
411;751.4;733.4
412;751.1;734.3
413;750.7;736.7
414;750.5;735.5
415;752.3;731.9
416;755.1;730.4
417;755.0;726.5
418;754.0;726.1
419;753.4;724.9
420;753.6;724.0
421;751.6;722.2
422;750.9;721.1
423;751.9;718.6
424;750.8;719.1
425;751.4;717.4
426;750.7;718.5
427;750.0;721.6
428;748.6;722.9
429;747.2;723.1
430;750.8;720.4
431;751.8;721.3
432;752.4;722.9
433;751.7;722.8
434;748.5;720.2
435;748.2;721.3
436;749.9;722.1
437;750.8;721.5
438;753.0;724.1
439;753.9;725.3
440;752.5;725.6
441;752.1;724.9
442;749.6;724.7
443;749.5;724.2
444;749.8;727.0
445;751.4;729.2
446;752.6;730.0
447;752.1;730.5
448;752.3;730.3
449;753.3;727.9
450;754.7;728.5
451;752.4;727.5
452;751.2;727.1
453;750.9;727.5
454;751.4;728.4
455;752.8;727.5
456;752.6;728.1
457;752.2;730.5
458;753.0;731.1
459;752.9;731.3
460;753.4;729.9
461;751.7;726.5
462;752.9;724.5
463;754.9;723.7
464;754.3;723.6
465;755.4;722.1
466;754.3;720.3
467;755.8;721.6
468;754.2;720.3
469;753.7;720.2
470;753.4;720.0
471;753.9;719.5
472;751.8;719.2
473;751.2;720.4
474;752.9;719.9
475;751.7;721.1
476;749.4;722.6
477;747.7;722.8
478;748.0;723.3
479;746.5;724.4
480;744.4;725.4
481;744.3;725.9
482;745.1;724.8
483;744.9;727.5
484;745.1;725.6
485;744.6;725.8
486;743.7;727.2
487;745.1;728.2
488;746.1;726.5
489;746.4;725.3
490;745.4;727.6
491;743.5;728.1
492;742.5;729.6
493;741.3;728.7
494;743.1;727.6
495;743.7;728.7
496;742.5;729.4
497;742.0;730.8
498;740.2;731.8
499;740.9;731.5
500;741.2;733.3
501;740.0;732.1
502;742.5;730.5
503;744.2;728.1
504;744.0;729.1
505;744.6;727.4
506;745.9;728.3
507;743.5;729.0
508;743.5;726.7
509;745.0;726.3
510;744.9;727.1
511;748.0;728.4
512;749.3;729.3
513;747.8;731.3
514;746.7;729.6
515;748.5;729.3
516;749.7;728.2
517;751.3;725.2
518;750.3;726.5
519;750.6;728.0
520;750.2;727.0
521;747.7;729.7
522;743.9;730.7
523;742.6;730.5
524;743.4;728.8
525;742.1;727.7
526;738.7;725.8
527;736.0;725.0
528;734.9;721.1
529;734.9;719.0
530;734.9;719.8
531;733.5;719.7
532;733.8;722.5
533;735.2;722.7
534;736.3;722.4
535;738.3;723.5
536;738.5;729.0
537;738.7;731.5
538;738.2;733.9
539;738.9;733.4
540;738.5;734.5
541;738.7;734.1
542;739.9;732.6
543;741.2;733.0
544;741.1;732.4
545;741.1;733.7
546;741.3;733.6
547;739.0;733.3
548;737.5;732.1
549;735.9;734.0
550;736.5;735.6
551;735.2;736.5
552;734.2;737.7
553;733.6;738.1
554;732.9;738.9
555;731.7;739.0
556;731.8;738.4
557;730.8;738.1
558;728.7;738.6
559;728.1;738.5
560;726.3;738.6
561;724.7;738.2
562;725.0;738.8
563;724.4;737.4
564;724.9;735.4
565;724.0;735.4
566;722.3;734.7
567;721.8;734.2
568;722.8;733.3
569;724.7;732.8
570;723.6;732.9
571;721.9;733.7
572;722.4;734.6
573;723.9;733.7
574;725.6;732.0
575;725.3;734.5
576;726.3;734.3
577;726.9;735.0
578;728.0;735.7
579;727.6;735.2
580;727.7;734.5
581;728.9;734.3
582;728.3;732.1
583;727.8;733.6
584;728.6;733.6
585;730.2;732.9
586;728.3;732.9
587;729.4;732.8
588;731.5;730.5
589;730.8;729.1
590;731.1;728.5
591;730.5;726.8
592;731.1;726.2
593;731.0;725.3
594;730.7;724.4
595;729.6;724.7
596;729.1;724.4
597;729.6;724.5
598;730.1;725.8
599;729.3;725.7
600;728.3;722.7
601;728.8;722.0
602;728.0;721.1
603;731.4;723.1
604;732.6;722.4
605;732.8;721.3
606;733.7;720.5
607;733.2;719.8
608;733.4;717.3
609;734.7;716.0
610;735.1;713.7
611;735.1;713.8
612;734.5;715.0
613;737.2;716.9
614;738.3;716.1
615;738.6;716.7
616;737.8;717.9
617;737.9;718.6
618;738.6;717.9
619;738.7;718.7
620;740.3;718.6
621;741.9;717.8
622;743.9;717.8
623;743.7;717.1
624;743.8;719.9
625;744.9;718.9
626;743.8;719.8
627;743.3;720.2
628;744.0;720.2
629;743.7;720.3
630;741.0;720.3
631;741.0;718.8
632;740.7;719.5
633;741.0;719.4
634;742.1;719.5
635;743.5;719.6
636;745.0;719.1
637;745.9;718.6
638;746.8;718.4
639;748.0;718.3
640;749.5;716.5
641;752.3;715.5
642;751.8;715.8
643;752.2;712.1
644;752.4;709.8
645;751.9;709.5
646;753.4;709.7
647;754.4;710.1
648;754.8;709.4
649;753.8;709.3
650;754.4;710.9
651;752.7;710.1
652;749.7;708.8
653;751.7;706.7
654;752.9;705.9
655;755.4;706.3
656;756.5;707.2
657;758.4;706.4
658;762.0;705.6
659;762.8;702.5
660;762.4;701.1
661;762.8;698.7
662;762.0;695.8
663;762.8;696.5
664;763.8;695.2
665;761.7;696.2
666;759.6;696.6
667;759.1;699.4
668;757.2;702.0
669;757.4;701.9
670;758.4;703.9
671;757.7;705.7
672;756.1;706.5
673;755.4;705.0
674;755.1;703.7
675;755.8;702.4
676;753.2;701.6
677;753.0;702.2
678;756.2;701.0
679;759.9;699.5
680;760.6;698.7
681;760.6;698.9
682;758.8;698.1
683;761.0;695.7
684;761.1;695.9
685;759.3;694.2
686;760.7;693.1
687;760.6;693.7
688;760.2;696.9
689;759.7;698.0
690;760.2;697.6
691;759.9;699.1
692;760.7;700.8
693;760.8;701.4
694;761.5;700.4
695;761.5;700.5
696;759.8;697.9
697;759.5;696.7
698;758.5;698.3
699;756.8;699.0
700;755.8;699.2
701;752.8;695.6
702;751.9;692.9
703;752.8;691.1
704;755.6;691.3
705;755.8;689.6
706;755.6;687.5
707;752.6;683.6
708;752.9;684.0
709;753.5;681.6
710;756.0;683.1
711;758.5;683.4
712;761.3;683.2
713;762.0;681.6
714;761.5;681.7
715;760.5;681.2
716;759.2;682.8
717;758.0;683.2
718;756.3;683.1
719;756.5;685.2
720;759.5;689.5
721;762.8;688.0
722;763.5;686.9
723;762.3;686.2
724;760.1;687.7
725;761.2;686.9
726;761.7;684.5
727;762.7;684.3
728;762.7;684.2
729;764.8;683.4
730;763.5;682.5
731;762.4;683.1
732;761.6;682.3
733;761.6;682.9
734;761.6;683.6
735;760.5;684.6
736;761.0;687.0
737;759.2;688.6
738;756.2;691.5
739;754.5;692.2
740;751.9;692.9
741;751.9;694.4
742;752.0;691.8
743;752.2;690.6
744;753.0;690.7
745;754.4;692.2
746;753.4;693.8
747;754.1;695.0
748;752.6;693.5
749;752.6;693.6
750;755.6;693.5
751;758.8;692.3
752;755.8;689.2
753;755.8;689.0
754;754.3;689.9
755;754.6;690.4
756;754.0;691.0
757;754.8;690.9
758;754.3;694.6
759;756.2;695.5
760;756.0;694.3
761;755.2;692.7
762;754.2;694.5
763;754.6;695.3
764;755.1;697.5
765;753.8;698.4
766;751.2;697.5
767;752.8;695.3
768;752.7;696.0
769;751.4;697.8
770;748.2;698.4
771;747.9;699.5
772;747.9;699.3
773;746.9;699.3
774;746.5;698.8
775;747.1;700.2
776;750.4;701.4
777;750.2;701.1
778;749.5;702.1
779;749.0;702.7
780;749.7;702.0
781;751.1;703.4
782;752.0;703.6
783;751.6;705.0
784;749.1;705.1
785;749.5;705.1
786;750.7;703.8
787;751.3;702.9
788;752.0;702.0
789;756.0;700.9
790;755.8;697.8
791;756.9;697.5
792;756.7;695.8
793;757.5;696.8
794;758.4;696.9
795;760.9;697.8
796;762.9;700.0
797;765.9;701.9
798;766.1;701.8
799;766.8;702.3
800;765.4;703.8
801;765.2;703.5
802;765.8;703.8
803;764.4;706.0
804;764.6;704.3
805;764.1;703.3
806;766.3;702.3
807;768.2;700.6
808;768.6;699.3
809;767.4;697.5
810;767.9;696.0
811;768.9;697.3
812;769.3;696.3
813;770.3;697.4
814;769.8;697.9
815;769.1;697.1
816;769.3;695.6
817;769.8;693.8
818;771.2;694.5
819;771.9;695.2
820;770.5;696.7
821;771.4;697.5
822;772.3;696.4
823;771.1;698.0
824;773.8;702.1
825;773.6;702.1
826;772.2;703.7
827;770.5;704.2
828;769.7;705.4
829;771.5;705.8
830;771.9;704.9
831;770.3;704.1
832;771.2;707.9
833;771.6;711.2
834;771.6;713.0
835;769.5;713.2
836;771.5;713.0
837;770.6;713.0
838;770.2;713.3
839;768.6;712.1
840;773.2;711.9
841;777.1;709.6
842;774.9;709.3
843;774.8;709.1
844;775.8;711.9
845;774.4;713.4
846;775.1;714.5
847;775.1;714.1
848;778.2;714.5
849;779.9;713.8
850;781.0;712.7
851;781.9;714.0
852;780.2;714.4
853;778.5;714.5
854;778.2;713.3
855;777.9;713.0
856;776.0;712.7
857;772.7;712.7
858;774.6;714.7
859;774.0;715.1
860;777.5;716.2
861;776.6;714.4
862;777.7;712.2
863;778.3;711.8
864;782.5;711.4
865;782.7;710.6
866;779.6;716.1
867;777.3;714.9
868;778.3;714.8
869;778.5;712.2
870;778.6;710.8
871;777.4;709.9
872;777.5;709.8
873;778.9;707.1
874;778.2;704.1
875;777.6;703.3
876;776.1;703.9
877;776.4;701.6
878;777.0;702.5
879;774.9;701.7
880;774.8;702.2
881;773.8;701.8
882;773.2;701.1
883;771.7;704.0
884;771.0;704.7
885;771.2;703.0
886;769.8;702.9
887;767.8;702.6
888;765.8;702.0
889;766.3;701.4
890;766.2;700.4
891;765.7;699.6
892;765.7;699.7
893;765.5;700.7
894;765.1;702.4
895;764.2;700.4
896;764.6;697.2
897;765.8;698.1
898;764.5;699.0
899;764.9;698.2
900;764.7;697.6
901;763.5;698.1
902;763.6;698.9
903;762.5;699.3
904;762.5;698.8
905;762.9;697.3
906;760.6;698.2
907;758.9;699.3
908;759.1;696.7
909;757.8;693.7
910;759.0;691.7
911;760.8;693.4
912;759.3;694.7
913;760.3;697.5
914;759.7;699.7
915;761.0;700.8
916;760.1;701.6
917;759.9;701.1
918;760.0;700.5
919;760.0;699.9
920;760.3;698.3
921;761.5;697.3
922;760.8;698.2
923;762.6;696.5
924;763.2;694.4
925;763.9;697.6
926;764.3;699.2
927;763.2;698.3
928;761.5;695.7
929;759.9;694.3
930;757.1;690.5
931;754.4;690.0
932;753.1;689.4
933;752.1;688.6
934;749.6;689.2
935;747.7;688.4
936;746.7;688.5
937;746.4;688.2
938;745.0;689.0
939;746.3;689.1
940;743.8;691.2
941;743.4;692.2
942;743.0;692.4
943;742.4;693.4
944;742.5;694.2
945;742.6;694.7
946;738.4;696.6
947;738.7;697.1
948;739.7;696.2
949;738.8;694.3
950;739.9;694.7
951;741.5;697.3
952;745.3;697.7
953;745.7;697.3
954;743.4;697.0
955;746.0;697.6
956;746.2;696.3
957;746.8;696.1
958;748.8;695.6
959;748.0;694.5
960;746.3;694.1
961;746.1;693.8
962;745.3;693.9
963;746.2;692.8
964;748.9;692.1
965;746.8;692.3
966;746.8;693.0
967;746.0;695.1
968;746.5;695.0
969;748.2;696.2
970;749.7;695.2
971;749.8;694.0
972;750.0;692.4
973;748.4;691.2
974;747.0;689.1
975;746.7;689.3
976;747.3;691.1
977;748.0;692.0
978;748.0;689.7
979;746.4;688.9
980;746.1;689.4
981;745.3;690.3
982;746.4;690.1
983;746.1;688.8
984;747.6;689.2
985;749.6;689.6
986;749.3;689.9
987;749.4;690.0
988;750.0;691.1
989;750.5;690.0
990;749.5;687.7
991;750.7;687.5
992;753.2;686.6
993;753.3;688.9
994;753.5;689.8
995;754.6;690.7
996;756.3;688.7
997;756.7;689.5
998;756.5;687.2
999;754.9;686.6
1000;754.0;683.9
1001;752.7;683.6
1002;753.8;683.6
1003;754.0;684.3
1004;756.4;687.6
1005;755.8;686.1
1006;756.1;684.1
1007;756.2;684.9
1008;756.8;687.8
1009;758.0;687.4
1010;758.3;683.9
1011;758.1;684.5
1012;758.4;682.0
1013;759.2;683.5
1014;760.0;685.8
1015;759.4;686.6
1016;757.5;689.4
1017;757.7;691.0
1018;759.0;692.4
1019;757.1;693.3
1020;757.7;693.1
1021;759.1;693.4
1022;759.8;692.2
1023;759.1;692.7
1024;758.5;695.5
1025;755.3;698.0
1026;754.7;697.8
1027;753.7;697.6
1028;753.1;696.2
1029;754.3;694.4
1030;753.7;695.5
1031;750.8;696.8
1032;749.5;698.3
1033;749.4;697.7
1034;750.8;697.0
1035;751.6;695.4
1036;751.7;694.2
1037;752.9;694.0
1038;752.2;694.9
1039;751.3;693.6
1040;751.3;694.1
1041;752.0;695.7
1042;752.1;698.1
1043;753.1;698.5
1044;751.8;698.5
1045;751.6;697.7
1046;750.3;694.4
1047;751.2;695.1
1048;751.3;694.4
1049;753.6;695.3
1050;752.4;696.7
1051;752.2;698.9
1052;751.6;699.8
1053;750.6;699.1
1054;752.8;697.0
1055;753.5;696.9
1056;753.6;694.7
1057;751.2;693.4
1058;749.4;693.9
1059;751.2;695.3
1060;753.3;696.6
1061;754.1;695.7
1062;755.1;695.5
1063;754.7;695.5
1064;753.7;695.8
1065;752.7;694.8
1066;754.0;695.2
1067;752.9;693.6
1068;752.3;692.3
1069;751.9;691.5
1070;752.3;692.2
1071;753.7;691.9
1072;754.5;692.3
1073;756.5;693.4
1074;756.5;693.9
1075;757.1;693.9
1076;756.8;694.4
1077;755.8;695.7
1078;755.0;693.9
1079;753.2;694.2
1080;751.2;694.3
1081;750.1;692.6
1082;750.7;692.6
1083;750.9;692.9
1084;751.4;691.8
1085;752.3;690.8
1086;752.9;690.0
1087;751.0;692.9
1088;750.0;693.0
1089;750.8;695.3
1090;751.5;696.2
1091;752.3;695.0
1092;753.4;693.3
1093;755.1;694.5
1094;754.3;694.1
1095;751.7;694.2
1096;751.8;693.8
1097;752.7;694.1
1098;752.2;694.8
1099;753.8;693.0
1100;753.9;693.0
1101;752.8;692.5
1102;752.0;691.9
1103;749.5;692.0
1104;748.5;692.1
1105;747.1;691.3
1106;746.8;691.4
1107;748.2;691.2
1108;748.2;691.9
1109;746.9;691.5
1110;747.0;687.6
1111;745.2;688.4
1112;743.6;688.5
1113;742.1;689.5
1114;741.5;689.2
1115;739.5;689.0
1116;740.2;687.5
1117;740.4;688.1
1118;741.1;688.3
1119;741.7;689.6
1120;740.4;690.7
1121;741.1;693.6
1122;741.5;695.8
1123;741.5;695.0
1124;740.8;696.3
1125;742.2;696.8
1126;741.1;695.7
1127;739.8;696.1
1128;740.9;697.7
1129;741.0;696.7
1130;743.1;696.3
1131;743.1;695.7
1132;743.8;697.0
1133;744.0;697.9
1134;744.4;694.9
1135;744.5;694.8
1136;743.9;695.7
1137;743.7;697.3
1138;741.1;696.9
1139;738.9;695.7
1140;739.1;695.6
1141;739.4;694.9
1142;738.6;695.3
1143;737.0;694.4
1144;737.1;692.4
1145;737.5;692.4
1146;738.7;692.5
1147;736.7;693.0
1148;735.7;694.0
1149;734.7;692.7
1150;733.6;692.6
1151;732.7;689.7
1152;734.5;689.5
1153;734.6;690.3
1154;736.2;691.6
1155;736.5;691.5
1156;735.5;693.0
1157;731.3;693.2
1158;731.8;692.7
1159;732.0;695.7
1160;730.9;698.4
1161;731.8;699.7
1162;730.3;698.6
1163;728.7;698.1
1164;730.2;700.0
1165;732.1;700.6
1166;733.1;700.8
1167;732.9;698.6
1168;733.2;699.1
1169;732.9;703.4
1170;735.5;702.2
1171;735.4;698.7
1172;736.9;698.2
1173;736.7;699.4
1174;736.9;699.7
1175;739.7;701.9
1176;739.4;703.0
1177;738.8;702.5
1178;738.7;701.9
1179;736.6;700.7
1180;736.7;702.9
1181;735.7;701.3
1182;737.6;700.6
1183;736.8;700.0
1184;738.5;701.1
1185;740.9;700.5
1186;740.9;699.5
1187;740.8;699.2
1188;738.5;700.1
1189;739.1;700.4
1190;739.8;702.3
1191;740.0;705.3
1192;741.3;706.7
1193;740.6;707.4
1194;741.9;706.7
1195;743.6;707.4
1196;744.7;710.8
1197;745.7;713.2
1198;747.4;712.1
1199;746.9;715.1
1200;747.2;713.7
1201;746.8;715.2
1202;747.3;714.4
1203;747.3;714.4
1204;747.5;712.4
1205;748.3;711.8
1206;748.4;712.0
1207;750.1;713.2
1208;747.6;715.9
1209;748.6;716.0
1210;751.7;716.6
1211;752.7;716.9
1212;751.1;717.7
1213;749.4;717.0
1214;748.5;718.9
1215;748.0;718.1
1216;747.4;718.5
1217;746.5;719.1
1218;747.3;718.8
1219;748.2;718.8
1220;747.9;718.8
1221;745.8;717.5
1222;747.4;715.0
1223;744.3;717.4
1224;745.2;718.5
1225;745.0;717.3
1226;744.8;714.9
1227;744.4;715.6
1228;745.0;718.4
1229;745.5;719.2
1230;745.9;716.8
1231;745.7;716.7
1232;745.5;715.0
1233;743.8;715.4
1234;742.5;717.2
1235;745.0;718.4
1236;748.1;719.6
1237;745.3;722.6
1238;743.6;724.5
1239;744.6;722.4
1240;746.6;722.4
1241;748.5;718.4
1242;747.7;716.8
1243;750.8;717.7
1244;750.3;717.3
1245;747.8;717.2
1246;746.9;716.9
1247;747.6;715.8
1248;749.7;714.7
1249;751.5;714.6
1250;751.6;716.0
1251;750.9;713.5
1252;751.7;711.3
1253;752.7;710.7
1254;750.8;709.8
1255;749.7;709.4
1256;750.8;709.2
1257;751.5;707.1
1258;752.4;705.4
1259;752.7;703.8
1260;752.1;699.9
1261;753.6;700.5
1262;755.6;698.3
1263;756.2;697.7
1264;754.1;697.3
1265;754.2;699.6
1266;752.2;700.1
1267;753.2;698.5
1268;752.7;698.6
1269;752.9;698.2
1270;752.3;697.5
1271;752.3;699.9
1272;753.3;700.9
1273;751.6;702.2
1274;754.6;704.4
1275;755.4;706.1
1276;754.5;707.1
1277;752.0;704.7
1278;753.7;705.2
1279;753.5;705.1
1280;752.9;703.4
1281;750.9;701.0
1282;751.0;701.3
1283;751.4;699.3
1284;752.2;698.9
1285;752.6;699.9
1286;752.8;698.7
1287;753.2;698.5
1288;751.9;698.5
1289;753.3;696.8
1290;751.5;697.5
1291;751.6;700.2
1292;752.0;701.3
1293;752.7;700.1
1294;752.9;700.8
1295;751.7;700.4
1296;750.7;703.5
1297;749.5;704.1
1298;747.1;700.1
1299;745.8;700.8
1300;741.8;701.6
1301;741.4;701.6
1302;741.5;700.9
1303;737.5;702.5
1304;736.4;703.5
1305;736.1;703.5
1306;734.4;701.9
1307;732.4;701.6
1308;731.2;701.7
1309;732.8;701.1
1310;731.9;699.9
1311;732.3;697.7
1312;730.5;695.8
1313;729.7;696.7
1314;728.7;700.5
1315;727.6;700.4
1316;727.2;699.9
1317;728.3;698.7
1318;730.9;699.2
1319;733.0;701.6
1320;734.0;702.7
1321;732.9;702.9
1322;733.3;706.5
1323;731.7;706.7
1324;732.4;706.9
1325;734.2;706.8
1326;733.9;705.6
1327;733.7;708.9
1328;731.6;708.4
1329;732.1;707.9
1330;735.7;707.5
1331;736.4;706.0
1332;735.6;706.3
1333;735.8;707.8
1334;737.0;708.5
1335;737.1;705.7
1336;735.9;706.6
1337;735.4;709.6
1338;735.9;708.3
1339;736.3;709.3
1340;736.8;710.9
1341;732.9;712.6
1342;733.4;710.9
1343;735.2;710.2
1344;735.6;704.9
1345;737.6;704.7
1346;735.8;704.3
1347;736.4;703.8
1348;736.8;704.7
1349;737.2;705.4
1350;736.7;705.2
1351;735.8;704.9
1352;738.6;705.8
1353;739.2;706.9
1354;740.0;706.5
1355;741.5;705.9
1356;746.0;705.9
1357;746.6;705.5
1358;748.0;706.6
1359;749.4;705.6
1360;749.9;704.7
1361;748.6;701.9
1362;747.9;702.1
