frame;x;y
346;965.6;812.9
347;965.4;813.1
348;965.9;812.2
349;966.9;809.4
350;970.0;806.5
351;965.8;803.6
352;963.1;800.9
353;963.2;803.0
354;964.5;807.8
355;960.4;807.1
356;960.3;809.5
357;965.1;810.3
358;967.3;811.2
359;968.4;810.5
360;971.9;808.6
361;973.7;808.1
362;979.5;809.8
363;977.2;807.1
364;972.9;809.3
365;974.5;805.8
366;978.7;803.4
367;979.0;801.7
368;979.0;802.1
369;976.6;807.5
370;977.9;809.9
371;975.5;811.5
372;971.4;809.8
373;972.3;810.8
374;971.8;811.3
375;973.9;810.3
376;973.9;806.8
377;974.6;807.4
378;973.3;809.0
379;976.6;808.9
380;977.5;814.6
381;980.6;812.3
382;974.4;809.9
383;977.0;810.0
384;977.3;811.8
385;977.1;811.3
386;975.1;810.5
387;972.0;811.5
388;972.7;811.7
389;972.5;811.4
390;969.1;811.0
391;967.5;812.1
392;965.5;809.4
393;967.2;804.7
394;962.2;806.5
395;960.7;798.7
396;959.3;803.2
397;957.1;800.8
398;954.5;801.8
399;956.5;802.8
400;954.8;804.2
401;952.1;806.4
402;944.9;810.1
403;948.9;809.2
404;951.6;805.2
405;949.2;808.0
406;944.7;811.7
407;947.5;819.1
408;947.1;825.9
409;947.5;827.8
410;952.2;827.0
411;950.6;829.9
412;950.0;828.7
413;948.7;824.0
414;946.7;822.9
415;946.0;826.8
416;942.4;825.3
417;939.1;822.4
418;940.2;822.1
419;942.8;823.4
420;945.0;825.1
421;946.0;829.4
422;944.2;829.0
423;942.9;829.5
424;946.7;831.3
425;952.0;830.6
426;954.2;830.3
427;954.6;830.8
428;958.9;826.9
429;963.4;825.1
430;966.8;827.5
431;966.9;827.2
432;968.4;831.5
433;967.1;838.9
434;969.9;839.8
435;967.1;839.4
436;966.8;851.1
437;968.0;859.9
438;964.9;859.8
439;962.0;856.7
440;966.2;854.6
441;978.1;852.0
442;976.5;855.9
443;974.4;852.3
444;974.6;850.3
445;977.8;849.5
446;980.4;847.0
447;979.2;848.9
448;978.0;845.8
449;977.5;841.8
450;980.2;840.9
451;977.7;843.2
452;973.2;850.6
453;972.8;847.2
454;971.7;845.5
455;966.6;840.5
456;966.9;840.9
457;964.8;844.3
458;965.1;848.3
459;963.8;846.1
460;965.9;846.1
461;963.8;845.4
462;965.9;846.4
463;963.0;847.0
464;958.4;843.6
465;961.5;842.5
466;960.0;839.0
467;957.3;843.7
468;958.1;841.8
469;958.8;843.8
470;960.4;843.8
471;963.9;842.7
472;967.6;844.2
473;971.6;842.3
474;971.7;843.0
475;977.3;844.1
476;974.2;843.3
477;972.5;844.3
478;972.4;844.1
479;968.5;842.7
480;966.9;842.8
481;966.8;842.8
482;969.6;839.3
483;968.0;840.4
484;968.1;842.3
485;966.7;839.6
486;969.2;833.6
487;971.5;835.8
488;975.6;835.4
489;976.0;835.2
490;979.0;833.7
491;978.5;831.3
492;983.5;828.4
493;983.3;824.9
494;982.9;827.7
495;990.2;828.5
496;990.6;825.6
497;993.7;828.3
498;992.8;831.8
499;991.3;836.6
500;990.6;841.7
501;989.6;847.7
502;989.1;849.3
503;988.3;846.2
504;989.3;847.0
505;989.2;849.2
506;987.1;849.0
507;988.2;844.4
508;987.1;843.5
509;981.0;845.1
510;975.8;845.2
511;972.7;849.8
512;969.2;850.0
513;972.5;848.9
514;974.8;849.2
515;976.5;854.6
516;979.2;857.0
517;978.9;854.5
518;980.9;853.2
519;981.2;846.8
520;979.2;846.6
521;976.9;847.4
522;978.7;847.2
523;978.3;845.6
524;974.3;846.9
525;969.1;844.9
526;965.8;842.2
527;964.8;843.1
528;968.2;843.8
529;977.3;842.1
530;978.3;844.9
531;983.4;846.8
532;986.5;847.5
533;982.1;849.5
534;982.5;849.3
535;982.3;848.4
536;983.6;850.7
537;982.0;853.3
538;984.3;854.3
539;982.7;856.8
540;982.4;858.5
541;979.4;858.2
542;979.5;858.5
543;975.6;854.2
544;975.2;849.6
545;975.1;844.9
546;974.1;841.9
547;966.2;840.9
548;968.6;844.7
549;962.1;842.9
550;962.3;845.7
551;959.2;846.6
552;961.1;843.9
553;962.2;842.6
554;962.2;842.1
555;964.6;842.4
556;966.5;841.2
557;963.0;843.6
558;959.0;839.7
559;958.8;838.2
560;959.8;836.5
561;962.5;835.3
562;962.4;832.2
563;962.0;829.8
564;964.7;831.4
565;967.3;827.8
566;967.3;827.3
567;967.7;830.2
568;969.8;828.1
569;970.3;829.2
570;966.3;828.8
571;963.0;825.8
572;958.9;829.4
573;956.3;831.3
574;958.6;828.5
575;959.2;828.4
576;958.0;831.1
577;955.2;835.2
578;954.9;837.6
579;955.1;842.4
580;951.1;844.6
581;948.6;848.0
582;944.9;850.1
583;943.8;847.5
584;942.0;844.9
585;948.0;836.4
586;945.9;835.1
587;946.9;834.2
588;948.9;831.4
589;948.5;828.8
590;945.6;821.3
591;946.1;820.4
592;946.3;822.1
593;946.5;815.8
594;941.5;816.7
595;941.7;820.9
596;943.8;826.0
597;944.5;828.6
598;942.7;829.0
599;941.5;832.2
600;942.2;833.1
601;942.7;833.3
602;943.9;835.0
603;942.2;834.1
604;944.2;836.1
605;941.8;845.4
606;943.9;845.2
607;945.4;849.3
608;941.6;855.7
609;939.8;857.0
610;941.3;859.4
611;943.5;860.7
612;944.7;861.5
613;947.3;857.4
614;945.3;858.5
615;945.9;862.1
616;944.8;864.3
617;947.1;869.9
618;947.1;873.6
619;940.4;877.3
620;941.6;881.9
621;944.5;880.5
622;943.3;879.4
623;943.0;882.9
624;939.5;882.0
625;938.1;884.4
626;934.6;884.3
627;933.9;883.1
628;935.0;881.5
629;936.3;883.3
630;933.4;890.1
631;925.8;890.6
632;921.0;886.0
633;917.1;881.5
634;910.2;880.5
635;909.1;880.9
636;906.7;881.0
637;904.5;882.9
638;904.8;886.0
639;905.5;885.3
640;911.8;887.1
641;914.1;887.0
642;914.1;883.2
643;910.8;885.1
644;911.4;881.7
645;916.3;886.5
646;913.4;880.7
647;910.4;880.3
648;906.2;879.9
649;903.8;881.0
650;902.7;884.0
651;902.3;883.0
652;901.9;878.0
653;903.1;879.4
654;904.6;880.8
655;910.7;882.4
656;911.1;882.5
657;912.0;880.4
658;913.6;877.9
659;913.5;876.8
660;922.9;878.7
661;930.8;881.0
662;931.5;879.0
663;932.7;873.1
664;932.8;872.3
665;932.2;871.9
666;930.9;874.8
667;926.5;874.5
668;926.8;875.4
669;925.8;872.6
670;924.4;875.9
671;923.4;877.7
672;923.4;877.8
673;930.4;876.8
674;930.4;878.2
675;936.9;875.4
676;932.1;874.8
677;932.7;866.2
678;932.1;866.5
679;932.1;871.5
680;935.7;870.0
681;942.8;869.8
682;945.2;866.5
683;946.3;865.3
684;949.9;864.6
685;953.8;868.8
686;957.6;871.1
687;956.7;872.1
688;952.0;868.4
689;952.3;869.4
690;949.4;870.7
691;944.6;870.4
692;943.1;867.9
693;941.6;866.2
694;941.2;856.8
695;939.6;856.6
696;938.1;857.3
697;934.3;857.7
698;930.8;855.2
699;922.7;856.7
700;921.1;851.5
701;912.0;850.9
702;906.5;845.3
703;905.2;843.7
704;904.8;847.9
705;907.1;848.6
706;908.0;843.1
707;909.0;845.4
708;909.9;847.8
709;904.6;852.7
710;907.1;856.1
711;908.3;853.6
712;905.3;852.0
713;908.7;854.1
714;913.4;855.3
715;911.9;855.3
716;910.8;857.4
717;910.5;852.3
718;906.7;853.8
719;904.8;856.6
720;899.6;862.4
721;898.5;862.7
722;899.2;862.9
723;900.3;865.8
724;901.0;868.6
725;905.1;869.1
726;905.4;867.5
727;902.9;866.4
728;904.8;869.9
729;902.6;872.4
730;904.7;871.6
731;900.7;870.2
732;899.2;872.8
733;900.7;876.4
734;901.9;879.5
735;900.6;883.9
736;902.8;882.8
737;901.3;879.9
738;896.7;880.0
739;891.2;875.8
740;886.1;870.7
741;885.4;867.3
742;881.3;864.4
743;876.0;862.1
744;877.8;865.8
745;881.2;869.5
746;883.6;866.9
747;882.1;857.2
748;886.2;856.5
749;888.8;856.5
750;893.3;850.4
751;897.0;850.1
752;897.4;849.7
753;894.8;848.3
754;891.8;846.1
755;895.6;851.0
756;900.6;849.1
757;901.8;844.0
758;904.6;840.7
759;902.1;843.6
760;904.4;840.3
761;910.7;841.5
762;925.3;847.1
763;931.0;845.7
764;928.9;846.8
765;929.2;844.1
766;925.5;846.1
767;924.5;845.5
768;923.2;845.2
769;921.5;845.2
770;920.4;844.4
771;919.1;843.7
772;916.3;843.2
773;913.1;845.7
774;906.4;849.6
775;907.8;851.1
776;911.3;847.8
777;909.5;850.2
778;909.7;850.8
779;905.3;858.8
780;901.9;859.3
781;901.8;856.3
782;903.8;854.8
783;904.0;852.6
784;899.1;858.6
785;896.0;859.0
786;897.8;865.0
787;896.1;868.1
788;897.6;873.4
789;897.8;874.5
790;894.9;873.9
791;892.1;873.6
792;885.7;878.2
793;883.3;883.5
794;885.5;875.9
795;885.9;872.4
796;887.0;869.3
797;888.5;866.8
798;885.0;869.3
799;886.8;869.0
800;886.3;862.3
801;885.6;865.2
802;888.7;868.1
803;889.8;868.3
804;881.7;868.5
805;884.2;869.0
806;885.9;867.9
807;886.3;868.7
808;883.5;869.8
809;879.5;870.3
810;878.9;869.6
811;879.8;869.7
812;879.6;869.7
813;878.6;870.2
814;874.9;871.8
815;869.4;866.2
816;864.7;860.4
817;869.4;854.3
818;873.2;852.4
819;875.5;849.2
820;876.2;842.1
821;876.7;837.8
822;876.3;833.4
823;877.2;835.2
824;878.6;832.8
825;875.6;830.7
826;874.1;832.3
827;871.3;834.0
828;874.5;833.2
829;874.3;834.2
830;876.1;840.8
831;878.9;840.1
832;879.1;838.7
833;877.7;838.2
834;878.7;834.6
835;879.4;831.3
836;880.8;832.1
837;877.4;836.9
838;876.6;838.9
839;876.1;841.6
840;876.5;839.9
841;873.3;843.5
842;872.5;844.0
843;874.8;845.2
844;875.7;842.4
845;876.9;835.6
846;878.7;833.8
847;878.0;836.7
848;876.0;833.7
849;877.8;831.3
850;878.0;829.8
851;879.8;830.7
852;881.4;827.8
853;879.8;823.3
854;879.1;824.0
855;874.7;825.7
856;872.3;826.2
857;871.8;825.8
858;870.6;827.9
859;870.1;827.7
860;869.7;829.9
861;869.7;832.7
862;873.3;834.6
863;873.2;832.6
864;870.8;827.9
865;867.2;827.8
866;865.5;830.1
867;866.1;829.5
868;866.9;831.9
869;862.4;835.3
870;860.4;836.0
871;858.5;839.3
872;855.7;840.7
873;852.2;843.9
874;850.4;850.2
875;844.5;853.8
876;844.4;858.3
877;839.2;862.8
878;833.6;857.7
879;835.2;854.8
880;834.9;853.7
881;833.4;855.6
882;832.6;851.0
883;827.2;849.0
884;823.6;851.2
885;822.5;846.3
886;822.9;848.5
887;824.4;848.1
888;823.4;848.6
889;818.1;855.3
890;819.0;858.4
891;818.1;858.5
892;818.2;855.6
893;823.1;854.1
894;827.0;847.9
895;828.2;847.2
896;827.0;853.4
897;827.2;855.3
898;824.9;853.8
899;821.8;850.6
900;822.9;847.4
901;823.0;845.3
902;823.1;844.9
903;821.2;843.9
904;822.1;842.9
905;819.7;841.1
906;820.1;839.0
907;818.9;837.2
908;817.4;839.2
909;817.0;838.7
910;819.2;841.0
911;819.5;837.0
912;820.8;837.1
913;816.9;844.7
914;809.1;845.3
915;806.4;845.0
916;803.4;842.3
917;802.3;843.7
918;805.2;844.4
919;809.6;845.7
920;812.9;844.3
921;818.5;846.7
922;815.8;847.5
923;816.2;850.1
924;816.9;852.5
925;818.5;849.6
926;822.8;849.6
927;822.5;848.4
928;821.6;850.4
929;818.7;849.2
930;815.2;848.3
931;816.2;845.0
932;811.7;850.1
933;805.7;851.4
934;804.0;850.6
935;799.4;848.3
936;800.3;850.5
937;798.3;847.9
938;794.6;849.0
939;789.5;846.3
940;792.6;843.5
941;795.6;838.7
942;798.6;835.9
943;798.1;836.2
944;796.9;837.2
945;798.6;835.3
946;795.2;833.2
947;793.8;834.3
948;795.9;838.1
949;796.6;838.2
950;793.0;841.1
951;792.1;839.7
952;792.0;840.7
953;788.5;839.4
954;781.4;835.7
955;778.7;835.7
956;780.2;832.6
957;778.8;831.2
958;777.7;827.1
959;780.9;826.8
960;780.3;827.6
961;780.7;822.0
962;780.1;821.7
963;786.4;821.2
964;785.8;816.9
965;783.8;817.2
966;784.6;821.2
967;788.0;823.8
968;791.7;821.6
969;787.3;810.4
970;787.5;809.2
971;788.9;808.6
972;788.4;807.1
973;789.3;805.4
974;789.4;805.3
975;790.0;807.2
976;788.0;807.4
977;782.4;810.0
978;783.0;813.2
979;782.3;817.7
980;783.3;816.8
981;786.6;819.9
982;786.5;822.9
983;785.8;818.3
984;786.1;816.3
985;791.0;814.1
986;787.5;814.8
987;782.5;814.3
988;785.8;814.1
989;785.1;815.5
990;781.9;814.5
991;782.6;811.6
992;782.7;812.2
993;780.4;813.9
994;785.2;814.6
995;780.4;809.4
996;776.1;805.6
997;773.6;801.8
998;773.6;802.1
999;772.3;802.6
1000;773.7;803.8
1001;773.7;801.9
1002;779.0;802.8
1003;780.6;804.2
1004;780.1;805.1
1005;781.9;802.6
1006;781.0;801.7
1007;781.3;805.7
1008;783.0;811.6
1009;780.3;814.7
1010;781.8;813.0
1011;783.0;811.5
1012;783.5;810.7
1013;778.6;810.0
1014;778.9;809.2
1015;783.3;808.5
1016;788.8;806.5
1017;787.3;803.2
1018;786.6;803.3
1019;797.4;796.7
1020;796.8;797.1
1021;796.2;797.5
1022;799.2;799.8
1023;801.9;801.9
1024;800.1;799.4
1025;799.9;801.9
1026;794.5;799.4
1027;787.0;799.9
1028;781.7;796.5
1029;780.1;791.7
1030;776.9;796.0
1031;769.7;796.4
1032;770.6;798.2
1033;773.5;803.1
1034;772.8;807.5
1035;766.3;807.4
1036;763.2;807.0
1037;759.6;803.8
1038;759.5;801.3
1039;760.6;798.9
1040;763.7;799.2
1041;767.5;799.6
1042;770.6;800.9
1043;778.7;803.3
1044;779.8;806.9
1045;781.1;804.9
1046;779.9;807.0
1047;781.8;804.4
1048;778.1;805.6
1049;775.1;805.9
1050;775.1;805.2
1051;775.8;796.1
1052;778.0;795.9
1053;777.0;797.2
1054;776.1;797.7
1055;775.3;798.3
1056;775.6;800.2
1057;773.8;800.5
1058;774.2;804.8
1059;777.2;803.6
1060;781.5;804.6
1061;784.4;806.3
1062;783.5;815.2
1063;785.2;818.2
1064;787.4;817.6
1065;788.9;819.7
1066;789.6;820.1
1067;793.6;825.0
1068;797.2;826.1
1069;794.0;829.6
1070;796.5;833.0
1071;798.7;828.9
1072;799.3;828.8
1073;797.5;830.6
1074;797.1;828.2
1075;793.2;826.9
1076;790.7;829.4
1077;787.2;832.0
1078;786.8;834.3
1079;788.0;837.3
1080;786.5;835.5
1081;785.4;834.1
1082;785.1;833.5
1083;785.0;837.0
1084;784.8;838.5
1085;783.3;835.6
1086;786.6;836.8
1087;786.2;839.5
1088;783.5;839.8
1089;779.0;843.1
1090;773.8;842.0
1091;769.5;841.3
1092;768.0;837.5
1093;765.2;839.5
1094;763.2;841.5
1095;759.9;842.1
1096;757.0;843.0
1097;759.5;843.7
1098;764.6;842.8
1099;764.6;842.9
1100;762.4;845.8
1101;767.2;848.1
1102;768.2;852.9
1103;770.3;850.3
1104;773.5;853.6
1105;775.0;857.9
1106;775.2;859.3
1107;771.4;863.3
1108;767.9;862.1
1109;768.7;859.5
1110;765.6;860.4
1111;764.5;864.8
1112;765.2;862.7
1113;764.1;866.2
1114;764.1;866.6
1115;762.9;866.8
1116;760.3;866.4
1117;760.4;865.7
1118;762.6;864.0
1119;761.8;864.8
1120;760.8;862.2
1121;757.3;858.8
1122;753.2;862.8
1123;753.7;863.2
1124;752.3;858.1
1125;750.9;853.0
1126;749.9;856.0
1127;745.6;855.0
1128;745.9;855.9
1129;747.2;854.4
1130;743.8;856.0
1131;741.2;856.0
1132;740.0;854.5
1133;736.6;853.4
1134;739.9;854.0
1135;746.0;855.6
1136;743.5;856.2
1137;747.6;861.6
1138;753.0;859.6
1139;751.4;855.2
1140;750.5;854.7
1141;752.2;852.1
1142;753.5;852.3
1143;752.6;853.1
1144;750.2;851.8
1145;750.9;849.7
1146;746.0;847.0
1147;746.0;841.1
1148;748.1;835.9
1149;748.9;841.3
1150;747.5;842.4
1151;743.3;840.8
1152;737.9;840.0
1153;733.9;839.1
1154;735.1;837.0
1155;736.9;840.5
1156;740.3;837.6
1157;743.9;836.3
1158;748.1;831.0
1159;747.7;829.3
1160;748.9;826.9
1161;750.3;828.2
1162;758.1;831.0
1163;763.2;828.7
1164;759.6;817.9
1165;761.8;819.7
1166;762.4;814.5
1167;759.4;809.3
1168;757.2;812.1
1169;750.6;813.7
1170;747.2;809.9
1171;741.7;802.7
1172;741.4;798.4
1173;741.3;787.2
1174;733.0;786.1
1175;730.3;784.8
1176;729.0;780.5
1177;727.6;783.1
1178;731.1;781.0
1179;736.6;779.7
1180;734.8;779.1
1181;734.9;773.4
1182;735.7;771.4
1183;738.7;767.9
1184;737.1;767.7
1185;730.4;768.8
1186;728.6;773.2
1187;730.2;774.0
1188;736.3;774.3
1189;731.9;769.0
1190;727.9;765.7
1191;728.0;768.6
1192;726.4;770.0
1193;725.1;772.3
1194;724.5;770.5
1195;724.7;768.9
1196;725.0;765.7
1197;724.7;771.0
1198;726.0;773.8
1199;729.7;777.2
1200;728.3;778.0
1201;726.4;776.9
1202;725.3;779.1
1203;726.3;779.5
1204;724.5;780.8
1205;726.6;782.5
1206;727.1;782.8
1207;729.6;782.9
1208;727.5;785.2
1209;728.8;788.3
1210;724.2;791.4
1211;723.5;787.8
1212;723.0;791.9
1213;726.3;794.6
1214;722.7;793.4
1215;721.7;797.0
1216;725.3;797.0
1217;739.7;798.7
1218;755.5;782.8
1219;755.7;786.5
1220;752.8;787.5
1221;756.2;786.9
1222;758.9;789.1
1223;761.3;786.7
1224;761.6;782.6
1225;757.6;777.1
1226;753.5;777.6
1227;759.8;777.2
1228;761.4;780.5
1229;762.8;774.2
1230;764.7;772.4
1231;763.0;773.9
1232;763.2;774.3
1233;762.8;776.2
1234;762.1;783.4
1235;765.1;784.1
1236;766.7;778.0
1237;767.3;777.6
1238;766.6;778.3
1239;767.6;778.3
1240;768.6;779.5
1241;768.7;780.9
1242;767.1;782.8
1243;766.9;782.6
1244;766.5;785.7
1245;765.2;789.9
1246;766.1;788.6
1247;767.8;788.8
1248;767.7;788.4
1249;767.1;788.0
1250;767.3;788.6
1251;765.5;791.6
1252;765.4;793.7
1253;763.5;793.2
1254;762.9;791.9
1255;765.0;789.9
1256;764.5;791.1
1257;763.6;791.1
1258;764.4;788.1
1259;762.6;789.3
1260;762.4;788.3
1261;762.7;786.6
1262;762.3;786.0
1263;765.7;786.5
1264;766.8;785.8
1265;770.2;785.4
1266;768.0;789.7
1267;765.3;789.1
1268;768.4;789.5
1269;770.7;786.5
1270;769.8;786.0
1271;770.4;785.0
1272;771.0;784.6
1273;770.4;786.4
1274;770.1;787.5
1275;770.5;786.9
1276;772.0;784.4
1277;770.3;787.3
1278;769.4;791.6
1279;767.3;788.4
1280;765.3;790.3
1281;762.4;792.9
1282;762.6;792.5
1283;760.7;783.2
1284;761.8;782.0
1285;765.4;782.9
1286;766.0;777.6
1287;767.7;776.8
1288;764.8;779.8
1289;763.9;779.1
1290;764.8;778.3
1291;766.5;776.7
1292;765.5;780.1
1293;765.9;782.3
1294;770.8;782.9
1295;774.2;782.4
1296;774.9;785.1
1297;773.4;785.7
1298;770.2;788.7
1299;769.2;790.6
1300;772.0;788.8
1301;774.7;787.6
1302;773.3;789.6
1303;774.0;788.3
1304;773.8;791.8
1305;777.3;791.7
1306;778.6;789.2
1307;779.8;791.4
1308;778.4;794.5
1309;778.5;793.7
1310;774.3;794.8
1311;780.8;792.8
1312;778.4;793.8
1313;779.5;791.5
1314;778.7;794.3
1315;776.5;795.6
1316;776.8;796.3
1317;774.3;795.5
1318;774.2;792.7
1319;772.8;791.1
1320;771.8;791.6
1321;768.3;791.6
1322;766.4;791.0
1323;766.1;794.6
1324;767.9;799.4
1325;768.6;799.1
1326;771.8;800.1
1327;773.9;798.2
1328;774.4;795.3
1329;774.8;793.3
1330;772.2;793.7
1331;765.5;797.3
1332;766.8;794.7
1333;762.5;797.3
1334;759.5;797.2
1335;760.0;797.9
1336;763.7;798.1
1337;762.9;797.1
1338;764.8;795.3
1339;765.4;794.0
1340;766.0;794.5
1341;766.3;795.0
1342;767.9;794.5
1343;768.0;796.3
1344;766.8;797.1
1345;766.5;799.0
1346;765.4;802.8
1347;763.8;802.7
1348;759.5;801.0
1349;756.4;800.9
1350;752.7;801.0
1351;754.4;802.4
1352;755.4;801.8
1353;754.4;801.3
1354;754.3;798.1
1355;760.1;797.7
1356;760.7;798.4
1357;761.3;798.5
1358;762.5;799.5
1359;760.6;801.3
1360;760.5;804.5
1361;766.2;802.3
1362;771.3;802.4
