frame;x;y
106;712.8;782.2
107;713.1;782.1
108;713.8;783.6
109;715.0;784.3
110;713.8;783.7
111;714.1;782.2
112;716.0;781.2
113;714.5;782.6
114;713.6;782.4
115;712.6;782.7
116;711.2;785.1
117;712.1;786.6
118;710.5;786.3
119;710.8;785.2
120;711.4;782.9
121;710.1;782.5
122;710.7;779.4
123;709.5;780.1
124;710.0;778.5
125;709.4;777.1
126;708.9;778.9
127;708.3;777.9
128;709.3;777.5
129;711.1;777.2
130;709.4;776.3
131;710.5;776.2
132;711.4;774.6
133;710.2;777.0
134;709.1;777.4
135;708.0;775.7
136;708.9;775.9
137;706.8;774.6
138;705.2;772.0
139;705.4;771.5
140;705.3;768.4
141;706.5;768.8
142;706.1;768.7
143;705.0;771.2
144;707.1;768.1
145;709.0;767.3
146;711.4;768.3
147;709.6;768.1
148;708.3;767.9
149;707.6;765.9
150;706.5;767.6
151;704.3;768.4
152;704.9;769.9
153;703.4;770.2
154;701.8;770.4
155;701.5;769.4
156;701.1;770.2
157;702.4;770.5
158;700.4;773.3
159;700.1;773.2
160;702.2;771.7
161;700.0;771.9
162;696.9;772.1
163;696.4;771.8
164;696.9;774.6
165;696.2;772.2
166;697.6;771.6
167;697.4;771.8
168;697.0;773.8
169;696.7;772.4
170;698.6;772.7
171;699.1;773.4
172;700.7;770.6
173;701.0;771.2
174;702.6;769.9
175;703.5;767.4
176;702.2;766.0
177;698.6;765.5
178;697.6;764.7
179;697.7;765.8
180;697.2;766.8
181;699.1;764.8
182;699.3;765.4
183;699.4;766.9
184;700.1;768.3
185;698.2;767.6
186;698.3;766.6
187;696.7;767.5
188;699.3;763.9
189;702.2;765.5
190;702.8;768.5
191;701.7;770.4
192;701.5;768.9
193;701.9;768.5
194;700.7;768.1
195;702.3;767.1
196;703.7;767.3
197;702.9;768.3
198;703.5;767.7
199;704.9;767.4
200;706.8;765.5
201;706.8;765.7
202;707.3;765.1
203;706.6;766.3
204;707.1;767.6
205;707.5;766.5
206;706.3;768.4
207;707.1;767.2
208;706.3;765.9
209;707.0;765.9
210;706.3;763.5
211;705.2;764.8
212;703.3;769.4
213;703.8;772.2
214;703.7;770.5
215;705.3;770.0
216;706.5;770.0
217;706.8;771.0
218;707.5;771.1
219;707.3;768.9
220;707.9;769.8
221;708.5;768.2
222;708.7;768.2
223;706.6;766.5
224;705.7;764.8
225;705.7;764.9
226;705.1;761.2
227;703.3;760.3
228;705.4;759.8
229;706.3;758.5
230;708.5;760.4
231;709.2;761.2
232;709.5;761.4
233;709.8;761.8
234;707.2;760.0
235;707.2;757.0
236;708.7;757.2
237;710.7;756.0
238;709.7;758.2
239;707.9;759.7
240;708.9;757.5
241;707.0;756.6
242;706.5;757.1
243;708.3;754.7
244;708.1;754.5
245;706.7;755.4
246;706.0;754.4
247;705.9;752.3
248;705.6;750.3
249;706.2;749.0
250;708.7;749.7
251;710.8;749.9
252;711.5;751.3
253;711.5;752.3
254;713.0;752.8
255;715.1;752.3
256;715.4;751.9
257;717.5;752.1
258;719.3;753.8
259;719.2;753.3
260;720.9;749.9
261;721.8;750.9
262;723.4;749.9
263;724.6;749.9
264;724.3;748.8
265;724.4;748.3
266;727.6;749.4
267;727.1;747.8
268;726.5;745.8
269;725.5;745.1
270;722.6;745.1
271;720.8;744.5
272;721.1;744.0
273;720.3;743.5
274;716.7;743.2
275;715.3;746.3
276;716.9;744.5
277;717.3;744.7
278;716.8;743.5
279;717.4;744.3
280;717.8;744.5
281;718.1;745.3
282;716.3;743.5
283;717.5;741.3
284;717.2;742.4
285;717.7;744.5
286;718.5;746.0
287;717.5;747.2
288;715.7;747.0
289;717.3;747.4
290;717.7;747.5
291;716.9;748.9
292;714.7;747.7
293;714.9;745.4
294;716.0;744.5
295;717.2;744.5
296;715.5;742.6
297;714.3;741.0
298;712.0;741.1
299;710.9;740.3
300;712.2;738.1
301;711.5;738.2
302;712.4;736.3
303;712.1;736.9
304;712.3;738.9
305;712.1;738.1
306;710.7;738.7
307;710.0;738.0
308;708.7;740.7
309;708.4;739.8
310;706.4;740.4
311;708.1;740.5
312;706.8;741.3
313;706.7;742.8
314;705.7;744.6
315;704.2;745.5
316;704.1;745.5
317;703.5;743.9
318;700.2;741.8
319;700.0;740.2
320;699.9;737.9
321;699.4;736.2
322;699.7;736.7
323;698.3;736.7
324;698.6;737.1
325;698.6;734.2
326;697.0;731.1
327;697.1;730.7
328;697.8;729.7
329;698.0;729.0
330;694.4;729.4
331;693.0;726.4
332;696.6;725.9
333;696.5;722.8
334;695.3;719.8
335;696.3;721.9
336;697.6;719.5
337;697.3;720.1
338;696.9;722.6
339;694.3;722.4
340;693.4;721.7
341;694.0;720.4
342;695.8;720.1
343;693.9;719.7
344;693.0;718.3
345;693.0;718.6
346;691.8;719.1
347;691.8;713.2
348;691.9;712.8
349;691.2;713.8
350;693.8;712.0
351;693.4;710.8
352;693.9;712.2
353;694.5;709.9
354;692.5;706.0
355;689.5;705.1
356;690.0;707.6
357;689.5;706.5
358;690.5;706.1
359;691.4;704.1
360;692.1;703.3
361;692.8;703.7
362;691.3;702.2
363;690.0;703.1
364;691.0;702.9
365;691.0;701.5
366;690.0;701.6
367;691.9;701.7
368;691.3;702.4
369;688.9;700.6
370;686.3;697.7
371;687.2;698.2
372;690.5;696.5
373;689.9;696.0
374;689.8;694.5
375;688.9;694.7
376;687.3;696.0
377;687.5;695.4
378;688.6;697.1
379;690.9;698.4
380;691.4;696.1
381;689.6;695.1
382;689.2;692.3
383;686.7;692.6
384;685.0;691.9
385;685.4;692.4
386;683.2;693.5
387;683.2;696.0
388;681.8;695.1
389;682.4;696.0
390;682.7;698.2
391;680.5;693.5
392;680.9;690.8
393;681.4;690.0
394;681.5;690.3
395;683.4;688.1
396;679.7;688.6
397;678.2;691.1
398;678.5;690.7
399;678.4;687.9
400;679.3;688.0
401;679.8;687.0
402;679.2;684.4
403;678.3;682.5
404;677.9;684.4
405;677.4;685.8
406;678.3;685.4
407;679.0;685.3
408;679.4;684.8
409;679.1;682.8
410;681.2;683.8
411;681.5;685.6
412;679.7;688.9
413;679.1;691.2
414;676.3;690.6
415;673.0;688.3
416;672.0;690.2
417;671.2;688.2
418;670.1;685.4
419;670.0;684.1
420;667.0;683.0
421;667.6;684.1
422;666.7;684.7
423;664.4;684.5
424;664.7;684.6
425;663.1;684.3
426;660.0;684.8
427;660.2;684.0
428;658.2;683.4
429;658.6;682.5
430;658.8;683.7
431;658.8;683.8
432;659.1;684.4
433;658.5;683.3
434;656.0;680.1
435;657.8;678.3
436;656.9;677.3
437;656.7;676.8
438;654.6;676.5
439;653.2;677.0
440;650.6;675.8
441;651.8;674.8
442;649.7;676.9
443;650.5;676.0
444;651.5;674.3
445;654.2;675.8
446;656.0;673.4
447;657.9;671.5
448;656.7;670.4
449;655.2;667.1
450;654.6;665.0
451;654.8;666.5
452;656.1;669.5
453;657.2;666.4
454;657.1;667.5
455;656.1;666.4
456;654.3;668.1
457;652.7;672.1
458;653.3;672.0
459;653.0;672.2
460;654.7;672.2
461;652.2;672.4
462;651.1;671.0
463;651.7;669.8
464;651.9;670.1
465;651.8;671.1
466;653.5;670.4
467;651.2;665.4
468;650.6;663.5
469;649.9;662.7
470;647.0;660.5
471;646.7;663.3
472;646.9;663.9
473;645.8;663.7
474;644.0;662.6
475;643.3;660.9
476;644.9;658.7
477;643.2;655.7
478;640.8;654.5
479;642.3;654.2
480;641.0;654.0
481;638.7;651.5
482;639.2;650.7
483;639.9;652.0
484;641.0;655.2
485;642.8;657.6
486;642.0;656.7
487;641.4;653.6
488;642.6;652.0
489;646.0;652.1
490;646.7;651.6
491;648.3;650.2
492;646.9;649.9
493;646.7;651.9
494;648.6;651.4
495;645.7;649.1
496;644.8;648.1
497;644.7;647.4
498;645.0;646.0
499;645.3;646.4
500;642.0;645.5
501;640.4;646.9
502;641.6;647.6
503;641.3;647.0
504;641.4;647.5
505;643.3;644.2
506;646.6;644.8
507;646.6;643.3
508;646.3;643.7
509;643.8;644.3
510;640.3;644.0
511;637.0;643.1
512;638.2;641.6
513;639.4;641.4
514;637.9;639.9
515;638.9;640.0
516;640.7;640.7
517;642.1;641.7
518;645.3;641.7
519;645.5;642.0
520;644.7;642.7
521;644.4;642.5
522;644.6;642.2
523;644.6;640.3
524;643.9;639.7
525;643.2;639.6
526;640.9;639.3
527;642.3;637.5
528;642.8;639.3
529;641.4;638.4
530;641.4;638.2
531;639.7;640.5
532;639.3;641.8
533;636.8;640.4
534;635.1;637.5
535;634.7;638.0
536;634.8;635.2
537;634.7;635.0
538;636.8;636.4
539;637.2;636.9
540;636.3;639.1
541;636.5;637.5
542;639.0;640.8
543;638.4;642.8
544;637.5;640.6
545;637.6;639.3
546;634.4;640.7
547;633.3;643.6
548;633.4;644.1
549;634.6;642.8
550;635.0;643.8
551;636.3;642.0
552;634.4;638.7
553;631.1;637.4
554;630.8;636.4
555;629.7;636.1
556;629.7;635.9
557;628.2;634.5
558;628.6;635.4
559;630.1;639.0
560;632.1;639.5
561;632.9;640.2
562;632.9;640.0
563;634.2;643.1
564;634.6;641.0
565;633.8;641.3
566;633.0;643.0
567;633.8;643.4
568;632.5;643.2
569;631.4;643.5
570;632.1;643.5
571;629.4;642.0
572;627.5;642.1
573;626.8;639.1
574;626.5;639.0
575;627.4;638.8
576;628.6;636.3
577;628.3;639.4
578;627.4;641.3
579;626.7;641.7
580;627.2;644.1
581;626.4;644.1
582;625.0;644.8
583;626.0;644.7
584;626.5;645.6
585;626.0;648.1
586;624.2;646.2
587;620.8;646.2
588;620.5;644.2
589;620.5;642.9
590;621.6;641.7
591;622.9;643.4
592;621.9;646.0
593;621.4;647.9
594;620.0;648.2
595;619.8;648.0
596;619.6;646.0
597;620.7;646.7
598;620.6;648.5
599;620.1;647.6
600;618.2;648.1
601;618.5;650.3
602;616.7;651.6
603;617.7;651.6
604;617.7;650.5
605;617.4;650.5
606;617.6;652.6
607;618.6;652.1
608;617.7;650.7
609;619.5;649.4
610;619.8;647.0
611;620.4;645.6
612;622.1;643.4
613;622.6;643.8
614;622.0;644.0
615;622.1;644.0
616;620.7;644.4
617;619.4;647.5
618;619.6;646.0
619;620.7;644.1
620;620.8;644.7
621;621.8;645.9
622;620.1;647.7
623;618.9;648.1
624;621.1;650.3
625;622.5;649.6
626;621.7;647.2
627;620.6;646.5
628;620.5;644.8
629;620.7;645.2
630;623.1;645.5
631;623.9;644.3
632;622.4;642.3
633;625.0;641.4
634;626.1;641.4
635;626.5;641.2
636;628.0;640.4
637;629.5;640.0
638;628.5;636.1
639;627.9;637.4
640;627.1;638.9
641;627.7;639.3
642;628.1;636.5
643;631.2;635.1
644;629.9;633.7
645;628.6;632.0
646;626.4;629.3
647;625.6;629.0
648;624.9;627.2
649;623.9;628.3
650;624.0;627.9
651;623.3;628.6
652;621.6;626.9
653;620.4;625.3
654;618.4;626.2
655;619.8;628.0
656;620.2;628.3
657;620.1;626.9
658;621.7;625.7
659;621.1;625.3
660;619.9;627.5
661;620.4;628.1
662;620.8;626.8
663;620.9;627.7
664;622.2;628.8
665;622.3;628.6
666;621.4;626.4
667;622.5;625.7
668;624.7;625.5
669;623.1;625.0
670;621.6;622.5
671;621.4;618.9
672;623.6;615.7
673;623.4;617.5
674;624.1;614.1
675;622.4;611.7
676;619.8;613.6
677;618.0;614.5
678;620.6;615.2
679;619.3;616.1
680;619.0;615.9
681;620.1;614.5
682;621.6;612.1
683;620.9;611.5
684;619.9;610.4
685;621.7;610.4
686;620.6;611.6
687;620.0;611.1
688;619.7;610.8
689;620.7;609.9
690;621.9;608.7
691;618.4;608.0
692;617.9;608.1
693;618.8;606.9
694;618.5;609.1
695;619.2;609.9
696;616.6;611.0
697;616.2;610.9
698;615.2;609.6
699;614.4;608.8
700;614.3;606.0
701;615.0;606.3
702;614.4;603.6
703;614.1;604.8
704;611.5;607.0
705;611.8;605.2
706;611.8;605.2
707;610.6;605.2
708;609.5;605.2
709;611.3;605.0
710;608.5;604.5
711;609.0;603.4
712;610.2;603.2
713;611.3;602.4
714;611.4;603.2
715;611.3;602.5
716;615.3;603.7
717;618.3;602.9
718;617.6;602.4
719;616.9;604.2
720;617.1;604.8
721;617.9;603.2
722;617.8;601.5
723;618.9;601.1
724;617.1;603.1
725;618.2;605.6
726;620.7;607.4
727;618.8;607.1
728;618.1;607.2
729;618.4;607.2
730;614.6;605.8
731;614.8;605.3
732;613.0;605.9
733;611.3;605.5
734;612.4;604.4
735;612.4;602.0
736;612.9;599.4
737;609.2;598.3
738;609.4;599.8
739;609.2;600.7
740;609.1;600.6
741;606.3;600.5
742;605.5;599.0
743;605.9;596.3
744;605.8;595.7
745;604.1;596.6
746;605.1;597.3
747;605.0;599.4
748;600.8;601.3
749;601.5;601.4
750;603.8;600.4
751;606.6;599.8
752;607.4;599.3
753;608.0;597.0
754;608.1;597.0
755;606.2;597.0
756;606.1;596.3
757;605.3;597.3
758;605.7;597.7
759;606.9;598.5
760;607.1;597.8
761;605.4;598.3
762;601.8;598.9
763;600.3;599.5
764;600.8;596.3
765;600.7;596.2
766;601.0;595.5
767;600.5;592.8
768;600.8;589.0
769;600.9;588.3
770;598.8;591.3
771;597.4;591.2
772;599.5;589.4
773;602.5;589.5
774;601.8;590.2
775;600.3;588.6
776;599.9;587.5
777;599.0;586.5
778;599.1;584.4
779;601.3;584.1
780;602.2;585.2
781;603.3;584.7
782;602.5;583.8
783;603.9;582.3
784;604.6;579.6
785;605.1;579.5
786;605.0;581.3
787;603.2;584.8
788;602.8;584.6
789;603.3;585.7
790;603.1;585.5
791;604.1;584.6
792;602.8;583.5
793;603.6;582.8
794;601.5;582.8
795;601.6;582.3
796;600.7;584.7
797;601.8;584.1
798;601.9;586.0
799;600.4;585.9
800;597.5;588.0
801;598.5;588.1
802;598.4;586.7
803;597.4;588.0
804;596.5;588.3
805;595.4;585.4
806;594.1;584.7
807;596.3;584.7
808;598.5;584.6
809;597.7;583.8
810;600.2;581.3
811;600.9;582.4
812;601.2;582.5
813;602.1;583.1
814;601.2;583.7
815;601.8;582.9
816;603.0;583.5
817;602.5;583.7
818;601.4;585.7
819;597.9;588.5
820;597.2;588.0
821;596.0;586.6
822;598.3;583.4
823;598.7;582.7
824;599.7;581.6
825;598.6;580.7
826;599.0;579.6
827;600.1;579.9
828;601.8;578.7
829;599.9;578.3
830;600.1;576.8
831;602.4;575.7
832;603.6;576.3
833;602.4;574.8
834;601.9;574.4
835;605.2;574.0
836;608.2;573.9
837;608.1;574.9
838;606.0;575.5
839;606.1;576.0
840;605.1;575.2
841;604.1;577.7
842;604.7;576.6
843;605.1;575.3
844;604.2;574.3
845;606.3;572.9
846;607.4;571.7
847;606.9;570.6
848;604.5;573.3
849;605.5;573.3
850;605.5;571.1
851;606.2;570.6
852;606.6;568.3
853;606.6;568.7
854;606.4;568.3
855;602.3;571.0
856;603.5;572.8
857;604.0;570.5
858;605.3;569.5
859;604.7;570.2
860;605.7;568.6
861;604.3;569.0
862;603.8;571.8
863;602.2;572.8
864;602.8;572.3
865;602.9;572.5
866;598.5;574.8
867;598.0;576.2
868;599.7;573.9
869;600.6;573.2
870;599.3;575.2
871;597.3;574.5
872;596.8;574.4
873;595.0;575.0
874;596.7;574.3
875;598.8;571.5
876;598.7;570.3
877;598.3;570.4
878;598.0;570.6
879;598.8;571.4
880;600.2;569.6
881;601.0;569.0
882;599.7;568.1
883;603.5;565.0
884;605.4;565.0
885;606.1;566.2
886;603.7;565.3
887;603.2;563.0
888;600.9;561.0
889;602.4;560.2
890;600.6;561.5
891;601.4;562.9
892;600.6;564.9
893;596.5;564.4
894;595.0;563.1
895;597.1;560.4
896;595.7;559.4
897;594.9;558.1
898;598.1;559.2
899;598.7;558.6
900;597.7;557.3
901;600.5;554.9
902;600.8;555.0
903;599.8;555.1
904;599.7;553.9
905;598.6;555.1
906;596.2;554.8
907;598.3;552.8
908;596.3;552.7
909;597.0;556.7
910;596.7;556.4
911;596.2;557.1
912;596.4;557.4
913;597.7;556.7
914;595.8;555.9
915;597.9;555.7
916;596.0;556.1
917;597.0;554.0
918;598.0;552.6
919;597.0;553.2
920;597.7;551.8
921;595.8;550.7
922;592.9;552.6
923;592.0;552.5
924;593.9;550.9
925;594.7;550.7
926;592.5;551.1
927;590.4;552.3
928;592.7;551.8
929;593.5;550.5
930;593.6;550.5
931;594.5;549.1
932;594.0;547.2
933;595.0;544.8
934;594.4;544.7
935;593.3;546.6
936;593.1;548.6
937;594.0;549.0
938;592.7;547.6
939;591.4;548.9
940;589.1;546.5
941;586.0;548.2
942;579.8;548.3
943;579.4;548.1
944;581.0;549.3
945;580.6;547.5
946;581.5;545.2
947;580.0;545.3
948;582.6;545.2
949;580.5;543.9
950;581.0;543.2
951;581.9;540.1
952;582.4;539.7
953;582.1;540.4
954;581.5;540.3
955;582.8;540.8
956;583.7;540.5
957;585.1;541.7
958;585.2;543.6
959;585.5;543.2
960;582.0;541.2
961;580.2;543.7
962;579.1;542.4
963;579.2;540.0
964;579.2;539.7
965;580.0;538.9
966;582.1;539.2
967;580.5;539.5
968;578.6;537.5
969;579.0;535.9
970;577.7;535.9
971;576.3;537.7
972;577.7;538.9
973;571.9;536.6
974;571.8;536.6
975;571.8;534.4
976;569.7;535.2
977;566.9;538.2
978;566.5;537.5
979;567.6;535.6
980;570.3;535.2
981;570.4;534.9
982;571.5;534.5
983;569.7;531.6
984;569.8;530.4
985;572.2;528.7
986;568.2;526.6
987;566.5;526.2
988;567.7;526.1
989;570.3;526.8
990;568.3;526.7
991;567.0;526.5
992;567.0;524.1
993;568.1;523.5
994;569.3;524.5
995;571.2;526.0
996;570.9;522.2
997;571.6;520.7
998;573.5;520.8
999;573.8;521.3
1000;572.9;519.3
1001;570.6;516.2
1002;571.0;515.9
1003;574.3;513.1
1004;573.7;512.2
1005;573.1;509.8
1006;575.3;508.7
1007;576.6;507.9
1008;575.8;508.1
1009;572.6;506.8
1010;570.5;504.5
1011;567.7;503.9
1012;568.2;503.5
1013;567.2;502.6
1014;567.7;501.8
1015;570.4;500.5
1016;571.6;498.3
1017;572.7;498.1
1018;572.7;500.9
1019;574.7;501.4
1020;576.1;502.9
1021;575.2;502.6
1022;574.6;500.4
1023;574.2;501.8
1024;574.3;502.5
1025;573.9;503.7
1026;575.8;502.8
1027;575.3;500.2
1028;575.9;495.1
1029;574.9;495.0
1030;573.1;495.4
1031;571.9;495.3
1032;572.6;497.6
1033;571.5;495.1
1034;572.4;495.0
1035;573.0;496.3
1036;572.5;494.1
1037;572.2;493.3
1038;572.1;494.5
1039;571.2;494.1
1040;572.2;494.1
1041;571.4;495.8
1042;571.3;494.2
1043;573.8;493.2
1044;576.1;490.3
1045;577.3;488.5
1046;577.5;487.0
1047;576.9;485.4
1048;576.5;486.5
1049;576.7;484.8
1050;577.2;482.3
1051;577.9;482.5
1052;577.3;483.8
1053;579.8;482.2
1054;578.6;479.3
1055;578.2;477.3
1056;579.4;475.8
1057;578.8;476.0
1058;579.9;477.2
1059;579.0;477.8
1060;577.0;478.8
1061;578.4;479.6
1062;577.2;480.0
1063;574.6;480.3
1064;572.6;480.0
1065;571.8;479.0
1066;570.8;479.3
1067;572.0;478.8
1068;571.2;480.2
1069;570.3;479.8
1070;569.5;479.6
1071;571.0;478.6
1072;570.3;478.0
1073;570.5;478.5
1074;571.5;478.0
1075;574.5;477.4
1076;571.6;477.7
1077;567.4;478.5
1078;568.0;479.0
1079;569.5;476.9
1080;570.4;474.3
1081;574.6;472.2
1082;576.2;471.3
1083;576.9;469.7
1084;575.5;470.6
1085;575.2;471.5
1086;579.2;470.5
1087;580.7;467.6
1088;581.7;468.4
1089;583.4;470.0
1090;584.4;470.2
1091;583.2;468.9
1092;584.2;466.7
1093;581.1;465.8
1094;581.0;465.7
1095;579.7;465.8
1096;582.1;464.5
1097;581.2;462.4
1098;580.1;460.1
1099;579.6;459.5
1100;580.4;459.8
1101;578.5;462.5
1102;576.2;461.4
1103;576.3;461.4
1104;574.7;462.9
1105;575.7;463.3
1106;578.2;463.5
1107;578.1;462.8
1108;575.7;463.9
1109;574.9;462.9
1110;574.0;461.4
1111;572.8;460.5
1112;572.9;461.8
1113;572.8;460.4
1114;573.4;458.6
1115;573.4;458.2
1116;575.7;459.3
1117;572.9;460.5
1118;573.0;459.9
1119;574.9;459.8
1120;574.3;460.5
1121;574.7;460.8
1122;575.6;461.7
1123;575.0;459.1
1124;575.7;460.1
1125;578.2;457.8
1126;580.9;458.8
1127;581.9;460.1
1128;581.8;462.2
1129;580.8;463.8
1130;579.8;465.4
1131;580.4;467.3
1132;580.2;469.0
1133;578.2;469.3
1134;573.3;468.8
1135;573.9;467.7
1136;573.8;467.3
1137;572.4;467.6
1138;571.2;465.9
1139;571.7;466.4
1140;571.6;467.4
1141;572.7;467.9
1142;573.1;466.6
1143;577.1;466.9
1144;575.2;468.8
1145;573.6;470.2
1146;573.3;468.8
1147;571.5;468.1
1148;572.1;465.9
1149;572.2;465.3
1150;571.1;465.6
1151;570.3;465.9
1152;570.2;465.5
1153;571.8;465.7
1154;572.3;464.6
1155;571.7;465.1
1156;571.7;468.6
1157;571.1;467.2
1158;569.8;467.0
1159;570.0;468.2
1160;571.7;469.0
1161;572.6;469.7
1162;573.0;468.1
1163;573.1;467.1
1164;572.6;465.4
1165;569.3;465.6
1166;565.7;464.1
1167;563.6;463.1
1168;562.0;466.1
1169;564.1;467.9
1170;566.7;469.0
1171;565.3;468.6
1172;565.7;467.4
1173;567.3;465.5
1174;565.5;462.3
1175;565.1;460.5
1176;564.9;460.3
1177;565.0;460.3
1178;563.2;458.1
1179;563.3;459.3
1180;562.9;459.6
1181;562.9;459.9
1182;563.5;461.2
1183;559.4;457.2
1184;561.8;458.0
1185;562.0;456.4
1186;561.3;456.9
1187;563.2;457.5
1188;561.9;457.0
1189;562.8;457.8
1190;563.2;457.3
1191;565.1;455.7
1192;567.5;459.1
1193;568.9;458.7
1194;567.3;458.5
1195;566.3;458.0
1196;565.9;457.1
1197;565.0;457.6
1198;565.3;457.0
1199;566.2;458.9
1200;564.3;459.8
1201;561.3;459.2
1202;561.7;460.1
1203;560.9;460.1
1204;561.1;459.9
1205;557.3;459.4
1206;557.0;458.0
1207;558.1;455.8
1208;560.5;457.4
1209;559.7;458.3
1210;560.3;459.0
1211;558.4;457.6
1212;557.4;457.0
1213;557.2;457.8
1214;555.8;456.4
1215;554.9;453.8
1216;554.0;453.6
1217;553.6;452.0
1218;551.8;449.8
1219;552.5;450.0
1220;555.5;451.0
1221;554.9;450.9
1222;553.5;451.1
1223;551.5;450.2
1224;551.6;451.4
1225;552.0;451.6
1226;554.4;451.1
1227;555.1;449.9
1228;554.0;449.9
1229;551.6;447.4
1230;549.9;444.3
1231;550.9;442.5
1232;552.5;443.0
1233;554.5;444.4
1234;554.3;443.8
1235;553.6;442.0
1236;551.6;441.0
1237;548.2;440.6
1238;547.7;441.2
1239;548.6;438.3
1240;550.1;438.3
1241;552.0;439.0
1242;550.7;438.6
1243;550.4;438.3
1244;553.8;438.0
1245;552.8;438.4
1246;554.5;439.1
1247;552.7;439.6
1248;550.2;440.0
1249;550.6;441.9
1250;550.9;442.9
1251;549.7;442.5
1252;549.7;441.3
1253;550.6;442.4
1254;548.8;442.9
1255;545.2;442.3
1256;544.8;444.0
1257;547.9;444.6
1258;545.0;443.4
1259;544.0;442.4
1260;543.0;442.4
1261;542.1;441.7
1262;540.4;440.1
1263;536.9;436.8
1264;535.1;436.7
1265;534.9;436.9
1266;534.6;438.3
1267;535.6;435.7
1268;536.4;433.0
1269;537.4;432.3
1270;537.5;431.3
1271;536.2;431.2
1272;536.0;430.0
1273;538.0;429.9
1274;536.4;430.1
1275;536.9;431.8
1276;537.2;431.5
1277;535.1;430.6
1278;535.7;429.7
1279;534.4;429.2
1280;534.2;429.9
1281;533.1;427.3
1282;532.7;427.0
1283;534.5;428.9
1284;535.4;429.9
1285;535.2;429.2
1286;534.7;425.5
1287;534.1;424.5
1288;532.2;425.2
1289;531.0;422.6
1290;530.5;423.7
1291;531.4;423.0
1292;531.3;423.8
1293;534.0;419.9
1294;533.9;419.7
1295;532.5;419.4
1296;534.4;420.2
1297;534.2;420.7
1298;533.9;419.6
1299;534.1;416.3
1300;535.5;414.1
1301;536.2;411.9
1302;534.1;411.3
1303;533.0;411.0
1304;532.7;409.6
1305;533.8;410.3
1306;532.9;410.4
1307;533.5;408.7
1308;534.7;408.7
1309;534.7;410.0
1310;534.5;410.5
1311;533.9;410.4
1312;531.2;410.4
1313;531.9;407.0
1314;531.2;406.1
1315;529.9;405.3
1316;530.7;404.6
1317;529.3;403.7
1318;528.3;397.7
1319;526.4;399.9
1320;527.6;401.3
1321;527.6;400.2
1322;527.8;397.7
1323;529.7;399.3
1324;526.5;399.2
1325;524.7;398.7
1326;525.9;398.3
1327;525.9;399.4
1328;522.2;399.2
1329;521.7;399.9
1330;521.7;397.6
1331;522.0;393.6
1332;522.7;393.2
1333;525.8;392.3
1334;523.9;390.2
1335;524.7;391.0
1336;524.3;391.0
1337;524.6;390.3
1338;526.4;389.1
1339;528.1;388.7
1340;529.3;388.0
1341;527.9;388.0
1342;529.7;387.9
1343;531.0;387.5
1344;530.6;386.7
1345;532.4;385.5
1346;532.4;385.2
1347;533.9;384.5
1348;533.8;382.9
1349;534.9;382.4
1350;533.3;381.4
1351;532.1;378.0
1352;528.9;378.4
1353;529.5;378.2
1354;529.4;378.2
1355;531.1;377.6
1356;530.2;378.3
1357;530.3;377.8
1358;529.0;377.9
1359;528.6;377.1
1360;527.7;377.7
1361;527.0;379.5
1362;526.9;378.8
